val_loss,val_acc,loss,acc,lr
0.4767011553483106,0.671320057483063,0.2597451504940567,0.6427504799998875,0.0010000000474974513
0.4920746480077164,0.6620817080681585,0.19482107799994797,0.6770248168975185,0.0010000000474974513
0.515291591087147,0.6865120098542393,0.16123634506387036,0.6891843845764078,0.0010000000474974513
0.38928258726575093,0.702935742147403,0.1310587586045757,0.7044016213053568,0.0010000000474974513
0.6903518310842217,0.6789160336686512,0.10804335153469284,0.7232453957235018,0.0010000000474974513
0.5448425741668312,0.728187230548142,0.08453452590293242,0.7303562540040962,0.0010000000474974513
0.5277804784595159,0.6975980291521248,0.07440009099998686,0.7417336272700009,0.0010000000474974513
0.6975723860606362,0.6951344693081503,0.07041138543836173,0.7424447130895836,0.0010000000474974513
0.5120235538577652,0.6670088277561076,0.057863606969022416,0.7590841214831282,0.0010000000474974513
0.25602472602525106,0.7382467665777048,0.04643564887984505,0.7772168100859289,0.0010000000474974513
0.20094192355360013,0.7764319441593102,0.04018293119315611,0.7639195050927404,0.0010000000474974513
1.0400099365986353,0.6130158078423321,0.03244177531232548,0.7792078503960186,0.0010000000474974513
0.2439919247450851,0.7573393553685075,0.03647594949744905,0.7838299082868818,0.0010000000474974513
0.3882763538266251,0.7645247382467666,0.03251736914151233,0.7834032567773309,0.0010000000474974513
0.3115096721426346,0.8530075959761856,0.025473107440878235,0.782763279527839,0.0010000000474974513
0.32763053471938075,0.7386573598850339,0.020660588453060454,0.7986204935147567,0.0010000000474974513
0.321383853421608,0.739478546499692,0.03437552115654862,0.7817677593897477,0.0010000000474974513
0.3363210415549549,0.7329090535824266,0.03812158850594399,0.7831899310458666,0.0010000000474974513
0.6326174846112329,0.721001847669883,0.017157409579871857,0.8038825286212046,0.0010000000474974513
0.39472817581655667,0.843358653253952,0.02378338191188458,0.8126288843232894,0.0010000000474974513
0.9476904981352228,0.7838226236912338,0.026403914638086785,0.8026025741391744,0.0010000000474974513
0.4597188898251194,0.7749948675836584,0.01590804398804502,0.7944961957035351,0.0010000000474974513
0.5306179630616003,0.7805378772326012,0.017570386265061907,0.7994026879171453,0.0010000000474974513
0.27086428323692524,0.766167111476083,0.02128609382183178,0.7954917158543415,0.0010000000474974513
0.5532268310358892,0.7125846848696367,0.028274382812580552,0.7878830974983438,0.0010000000474974513
0.47754628057983844,0.8115376719359474,0.011339458963375107,0.8175353765326612,0.0010000000474974513
0.43992143653826543,0.7407103264216793,0.013519719428175384,0.8077223921096792,0.0010000000474974513
0.6357706668249677,0.6793266269759803,0.019642534982071833,0.805091374533144,0.0010000000474974513
0.5637618634171588,0.7509751591049066,0.011482955205208681,0.8067268719376808,0.0010000000474974513
0.5716469360241538,0.7366043933483885,0.01054604518834839,0.7950650643744595,0.0010000000474974513
0.20313248691022626,0.7538493122562102,0.019432625722477805,0.8018203797367858,0.0010000000474974513
0.2545962034217398,0.882159720796551,0.008167138234558563,0.8205930455933168,0.0010000000474974513
0.9407765912630862,0.6064463149250667,0.008205315181649258,0.814122164549499,0.0010000000474974513
0.34171816375608166,0.8115376719359474,0.008170686026322014,0.8080068264409029,0.0010000000474974513
0.3995143750022394,0.7419421063436666,0.014683164901194737,0.8119889070780358,0.0010000000474974513
0.43380311152181933,0.8378156436050093,0.009854363873204552,0.8134110787299164,0.0010000000474974513
0.2901818436689739,0.7969616095257648,0.017212969359295963,0.8050913745500976,0.0010000000474974513
0.4919184033870963,0.7294190104701294,0.010608968778076969,0.8210908056729584,0.0010000000474974513
0.4960127454617356,0.7220283309382057,0.00598110185611897,0.8143354903021552,0.0010000000474974513
0.3040125073195171,0.7322931636214329,0.011461268278350888,0.7928606982947599,0.0010000000474974513
0.19122225671197574,0.8135906384725929,0.018884083818608764,0.8046647230320699,0.0010000000474974513
0.171482722126139,0.8378156436050093,0.0057584333229144385,0.8113489298158287,0.0010000000474974513
0.19405267473378868,0.8349414904537056,0.003436214046649602,0.8129133186460363,0.0010000000474974513
1.1123784022427965,0.718743584479573,0.014535815474438177,0.8300504871065074,0.0010000000474974513
0.6135153743277391,0.8148224183945801,0.007461459927894534,0.8262817322093156,0.0010000000474974513
0.23225405480681302,0.8525970026688565,0.007237473738325061,0.8227974116687778,0.0010000000474974513
0.5186059339635217,0.8271402176144529,0.009679522679973858,0.8333925905026253,0.0010000000474974513
0.2898609685891773,0.807637035516321,0.014506615546175593,0.8291260755469837,0.0010000000474974513
0.24588260687696165,0.8084582221309793,0.005275822440442495,0.8310460072615522,0.0010000000474974513
0.3284579404784324,0.8339150071853829,0.004367052119901283,0.8209485884988698,0.0010000000474974513
0.42250361999028846,0.780127283925272,0.006835147481516745,0.8166109649604223,0.0010000000474974513
0.29992360078323277,0.8029152124820366,0.006389498714575495,0.8130555358031715,0.0010000000474974513
0.598280331702813,0.7376308766167111,0.00586848979143338,0.8055180260342181,0.0010000000474974513
0.4274650792255497,0.7105317183329912,0.011547574282052076,0.8175353765284228,0.0010000000474974513
0.500891538796681,0.7279819338944775,0.0013206932502045489,0.8264239493834042,0.0010000000474974513
0.3812561735105057,0.7717101211250257,0.00703495112839855,0.830690464351761,0.0010000000474974513
0.47402385093852517,0.7540546089098747,0.001746735583979519,0.8314015501840588,0.0010000000474974513
0.8288865751573208,0.7337302401970848,0.00651771803134994,0.8183886795178557,0.0010000000474974513
0.8419149556358365,0.7702730445493738,0.005729950617018443,0.8107089525832905,0.0010000000474974513
1.0787238936651475,0.8404845001026483,0.0040199516048915656,0.8286283154546269,0.0010000000474974513
0.7162729102789931,0.7840279203448984,0.0021623495070287415,0.8023892483992333,0.0010000000474974513
0.5412977652264721,0.8293984808047629,0.0022598276392879766,0.8253573206455534,0.0010000000474974513
0.4720842273312568,0.739478546499692,0.010673599445973432,0.8098556495853807,0.0010000000474974513
0.3841155199062464,0.8322726339560665,0.003324840591836571,0.8250728863016145,0.0010000000474974513
0.37601956430623745,0.8351467871073701,0.0004248244458485238,0.8286283154546269,0.0010000000474974513
0.4125500854283199,0.7823855471155821,0.002451861913306885,0.8242195833121816,0.0010000000474974513
0.30071316554070887,0.8948881133237528,0.007829301848261675,0.825001777723047,0.0010000000474974513
0.242090141727473,0.881749127489222,0.002186725824222619,0.8346725449931323,0.0010000000474974513
0.28370272798806095,0.8519811127078628,0.004022100849731372,0.8343170020706258,0.0010000000474974513
0.434630007637456,0.8431533566002875,0.003927589881178032,0.8288416411903295,0.0010000000474974513
0.3457133078924301,0.8868815438308355,0.0014996380530233888,0.8358102823095506,0.0010000000474974513
0.23920744929166007,0.8616300554300965,0.0037295690512447396,0.8299082699366571,0.0010000000474974513
0.29920152514209253,0.8209813180045166,0.0015817018119175393,0.8361658252193419,0.0010000000474974513
0.29086956886643556,0.8916033668651201,0.005035237650715666,0.8333925904983869,0.0010000000474974513
0.3640376735484916,0.8807226442208992,0.0013348637694141517,0.8207352627631671,0.0010000000474974513
0.3487078783038218,0.8794908642989119,0.0016219610815184915,0.824859560557435,0.0010000000474974513
0.2408336199653309,0.8901662902894683,0.0045893147495434695,0.8277039038781496,0.0010000000474974513
0.19873048635350185,0.855060562512831,0.003515240137504027,0.8392946028712802,0.0010000000474974513
0.25038332376084854,0.8638883186204065,0.007592575276115285,0.8368058024688337,0.0010000000474974513
0.17096976199671846,0.8677889550400328,0.0012564051492293697,0.8392946028670418,0.0010000000474974513
0.3102145223068928,0.8474645863272429,0.003169759179030905,0.8233662803185102,0.0010000000474974513
0.3658910207389499,0.8755902278792855,0.0024440439327609747,0.8344592192489528,0.0010000000474974513
0.3332784797428878,0.8741531513036338,0.003284887613948943,0.8181753537694378,0.0010000000474974513
0.1615676619844661,0.8991993430507083,0.0027594917258426457,0.8316859845068058,0.0010000000474974513
0.2289413034455716,0.8593717922397864,0.0009253096134352296,0.8259972978780917,0.0010000000474974513
0.4769868036011323,0.8326832272633956,0.00260208112348611,0.8286283154461501,0.0010000000474974513
