MODE,ACTIVITY RECOGNIZED,PROBABILITY,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,TIME,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
3,,,1532749497211,1.9353628E-4,3.7908554E-4,3.7956238E-4,5.702891707297838E-4,-1.7688253E-4,0.02129817,0.040254302,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,0.0,0.0,0.0,0.0,09:14:57,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749497322,-3.7924945E-4,-1.9550323E-4,-7.6293945E-4,8.741443084471647E-4,-5.6248835E-5,0.0112832775,0.021437686,-0.118507855,-0.22357668,-0.0012217305,-0.11850785,-0.22357668,-0.0012217304,,,-27.6875,15.625,-44.875,54.995489871897675,09:14:57,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749497428,1.9732118E-4,0.0,-3.8528442E-4,4.3287380834526324E-4,1.3623424E-4,0.0074074077,0.013955621,0.0842994,-0.18448131,0.037873644,-0.09822712,-0.21966714,0.0026878072,969.2599487304688,173.9992,-27.375,15.3125,-45.375,55.16116302481303,09:14:57,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749497543,7.54416E-4,3.4856796E-4,-0.0013179779,0.001558110672485693,9.438494E-5,0.0033300978,0.006677862,0.0842994,-0.18448131,0.037873644,-0.09822712,-0.21966714,0.0026878072,969.2599487304688,173.9992,-27.375,15.3125,-45.375,55.16116302481303,09:14:57,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749497657,-1.9918382E-4,1.8405914E-4,-1.9550323E-4,3.3432540706124144E-4,-1.5501752E-4,0.0018095329,0.0035161262,-0.16249016,0.11728613,0.037873644,-0.104653426,-0.1859718,0.006206391,969.2599487304688,173.9992,-27.5,14.9375,-45.75,55.429607668194805,09:14:57,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749497783,-3.9272703E-4,0.0011796951,0.0040397644,0.004226773185376126,-3.009311E-4,0.0012508576,0.0021728757,-0.16249016,0.11728613,0.037873644,-0.104653426,-0.1859718,0.006206391,969.2599487304688,173.9992,-27.5,14.9375,-45.75,55.429607668194805,09:14:57,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749497913,0.0015748739,-7.662773E-4,-0.0013914108,0.002236835463179827,9.0917863E-4,-1.6009458E-4,5.559473E-4,-0.09407325,-0.4801401,0.2406809,-0.103595406,-0.21538863,0.029653843,969.2599487304688,173.9992,-27.375,14.75,-46.1875,55.67978341597603,09:14:57,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749497995,-0.0029095411,0.0018994808,-0.0017547607,0.003892639494518344,5.1920244E-4,-6.455861E-4,1.4119459E-4,1.423316,0.2724459,0.44959682,0.049095735,-0.16660517,0.07164814,969.2599487304688,173.9992,-27.375,14.75,-46.1875,55.67978341597603,09:14:57,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749498114,0.00425756,-0.0036187172,-0.0024824142,0.0061142710001182285,2.3774759E-4,0.0018127614,9.0680784E-4,1.423316,0.2724459,0.44959682,0.049095735,-0.16660517,0.07164814,969.2599487304688,173.9992,-27.375,15.375,-47.3125,56.78251408884605,09:14:58,2018/07/28,female,,,false,,0.0,0.0
3,,,1532749498226,-0.0023370981,-0.0017552376,9.460449E-4,0.003072114513546067,-5.1872892E-5,-1.2384694E-4,-4.148219E-4,-0.9810496,0.18448131,0.014660766,-0.0539188,-0.13149652,0.0659494,969.199951171875,174.5193,-27.75,18.75,-49.0625,59.40331561663877,09:14:58,2018/07/28,female,,,false,,0.0,0.0
