MODE,ACTIVITY RECOGNIZED,PROBABILITY,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,TIME,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
5,,,1539504262602,-0.0042942762,0.0016107559,-0.0020771027,0.00503484840922482,-0.0076694605,0.024467038,0.08865537,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,0.0,0.0,0.0,0.0,13:34:22,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504262720,-0.0017273426,0.0038421154,-0.0038833618,0.005729403305598271,-0.0017826142,0.0069244015,0.023940744,-0.38973203,0.05009095,0.8222246,-0.38973203,0.05009095,0.8222246,,,2.9375,27.6875,-25.9375,38.05233854508813,13:34:22,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504262822,0.002511084,-0.0015437603,0.005015373,0.005817448560530362,-8.4257254E-4,0.0043799914,0.015139254,-0.30665436,-0.43493605,0.77091193,-0.38142425,0.0015882477,0.8170934,,,2.9375,27.6875,-25.9375,38.05233854508813,13:34:22,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504262939,0.0011627376,-1.9550323E-4,-0.0019216537,0.002254536179639413,8.161241E-5,0.0020155841,0.008144798,-0.30665436,-0.43493605,0.77091193,-0.38142425,0.0015882477,0.8170934,987.0999755859375,20.4810,3.0625,27.875,-26.0,38.241267385509076,13:34:22,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504263058,0.003461197,-0.0046179295,0.003460884,0.0067292552336980175,5.442732E-4,7.341503E-4,0.0046453956,0.19425514,-0.009773844,0.3726278,-0.3238563,4.5203848E-4,0.7726468,987.0999755859375,20.4810,4.0,27.9375,-25.75,38.20427209423051,13:34:23,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504263178,0.0049991608,-0.0044341832,0.0026931763,0.007204636548392379,0.0014359141,-0.001443153,0.0027252177,0.19425514,-0.009773844,0.3726278,-0.3238563,4.5203848E-4,0.7726468,987.0999755859375,20.4810,4.0,27.9375,-25.75,38.20427209423051,13:34:23,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504263373,0.0050299168,0.012022376,-0.006676674,0.01464293560075026,0.0017953143,-9.660004E-5,0.0017850285,-0.53878313,0.5216789,1.3524556,-0.34534895,0.052574728,0.8306276,987.1599731445313,19.9685,5.0625,27.8125,-25.3125,37.94583928113858,13:34:23,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504263580,-0.011633396,0.008930922,0.0047216415,0.015407503516248039,4.5244314E-4,8.061522E-4,0.0020786899,0.6047566,0.3652974,0.39095375,-0.2503384,0.083847,0.78666025,987.1599731445313,19.9685,6.5,28.0,-25.0625,38.136320040743314,13:34:23,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504263767,-0.011416957,-0.0064228773,0.01230526,0.017972748023840968,-7.3449686E-4,8.324924E-5,0.003101347,-0.28588495,0.047647487,0.25778514,-0.25389305,0.08022705,0.73377275,987.1300048828125,20.2245,7.9375,28.0,-24.5625,38.08307120624596,13:34:23,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504263962,-0.0010718405,-0.0075341463,-0.0320549,0.0329458478221845,-7.682312E-4,-6.784903E-4,-4.142779E-4,1.3439035,-0.080634214,0.8454375,-0.09411338,0.06414092,0.7449392,987.1300048828125,20.2245,9.25,28.125,-24.5625,38.46939733411482,13:34:23,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504264173,-0.0011599362,0.016396761,0.021513939,0.027074873747858472,-8.0740167E-4,0.0010290348,0.0017785439,0.3555236,0.36651915,0.44715336,-0.049149677,0.09437875,0.7151606,987.0999755859375,20.4810,11.0,27.5625,-25.0,38.80323963601493,13:34:24,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504264359,0.012055159,-0.01994729,0.0013637543,0.023346971325468077,4.7885446E-4,-0.0010685977,0.0017370649,-0.6646214,-0.24556783,-0.2724459,-0.11069685,0.060384087,0.61639994,987.0999755859375,20.4810,12.8125,26.5625,-25.5,38.986876798481816,13:34:24,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504264562,-0.0019863248,0.010334969,-0.025269032,0.0273729979292162,2.3233652E-4,7.1759045E-5,-9.6354494E-4,0.24190263,-0.1600467,0.16249016,-0.075436905,0.038341008,0.5710089,987.0099487304688,21.2501,14.4375,25.875,-26.0,39.42026168418977,13:34:24,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504264759,-0.0036590695,0.002593279,0.040927887,0.041172877194905005,-1.5680409E-4,3.2391105E-4,0.0032255985,0.062308256,-0.037873644,-0.18325958,-0.06166239,0.030719541,0.49558207,987.0099487304688,21.2501,15.3125,25.3125,-26.8125,39.92625037177922,13:34:24,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504264959,-0.009996474,-0.009550869,-0.01778698,0.022528320881122433,-0.0011407711,-6.63567E-4,0.0011243407,0.27855456,0.13927728,0.57787853,-0.027640693,0.041575313,0.5038117,987.0999755859375,20.4810,15.8125,25.0,-28.1875,40.8603758242628,13:34:24,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504265151,0.008327618,0.008906722,-0.028525352,0.031022163973187175,-1.9393215E-4,2.9346196E-4,-0.0018406288,0.1282817,-0.47891834,0.6169739,-0.012048452,-0.010474056,0.5151279,987.0999755859375,20.4810,16.125,24.625,-29.625,41.761787258210106,13:34:25,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504265349,0.010617852,-0.0060400963,0.037064552,0.03902566573948375,8.8724634E-4,-3.3989392E-4,0.0020498894,-0.05375614,-0.59131753,0.20647246,-0.016219221,-0.0685584,0.48426235,987.0700073242188,20.7370,16.5,23.1875,-31.0,42.082183358875284,13:34:25,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504265540,0.0123643875,-0.009062618,-0.0070991516,0.016893995308341403,0.0020349603,-0.0012121663,0.0011349852,-0.8539896,-0.009773844,-0.2883284,-0.09999626,-0.06267995,0.40700325,987.0700073242188,20.7370,17.5,20.3125,-32.6875,42.27671123088928,13:34:25,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504265739,-0.015773833,0.009869218,-0.0109882355,0.021609178174577318,2.5408098E-4,-1.040278E-4,-7.733691E-5,-0.26267207,0.6377433,-0.7452556,-0.116263844,0.0073623806,0.29177734,987.0099487304688,21.2501,17.875,19.0625,-34.0625,42.93190465725927,13:34:25,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504265938,0.0013745427,-0.012351155,0.024406433,0.027388216104358886,3.6612715E-4,-0.0013287406,0.00237104,-0.49113566,0.312763,-0.39095375,-0.15375103,0.037902445,0.22350422,987.0099487304688,21.2501,18.125,18.125,-35.0,43.38238409769569,13:34:25,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504266132,0.007100582,0.003324151,-0.04112768,0.04186829888205249,0.0010395726,-8.634514E-4,-0.0019788325,1.5980235,-0.15271631,0.51068336,0.02142644,0.01884057,0.25222212,987.0700073242188,20.7370,17.6875,16.8125,-36.375,43.802379358888714,13:34:26,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539504266331,7.092953E-5,0.007886171,0.02640438,0.02755699647567346,9.427083E-4,1.1510914E-5,8.5948885E-4,0.37018433,0.23090707,-0.31887165,0.056302227,0.04004722,0.19511274,987.0700073242188,20.7370,17.125,15.3125,-37.4375,43.92385100944588,13:34:26,2018/10/14,female,,,false,,28.4308298,77.074955
