MODE,ACTIVITY RECOGNIZED,PROBABILITY,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,TIME,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
5,,,1532419330970,-0.0028041005,0.004572153,-0.006070137,0.0081002547534192,0.005925363,0.015454519,0.09084215,-0.5045747,-0.9370673,-0.18692477,-0.5045747,-0.9370673,-0.18692477,,,-25.0,-3.8125,-41.4375,48.54484074028877,13:32:10,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419331178,0.016252518,-0.0034019947,0.0035791397,0.016986116113735242,0.0069580786,0.013568867,0.082115844,-0.3567453,-0.37018433,0.07819075,-0.48979178,-0.88037896,-0.16041322,974.2799682617188,130.5708,-25.6875,-2.75,-40.9375,48.40753105148,13:32:11,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419331380,0.0011200905,0.0020728111,-0.0055189133,0.006000795974865456,0.00637428,0.012419261,0.07335237,0.015882496,0.20280726,0.21868975,-0.43922433,-0.77206033,-0.12250292,974.2799682617188,130.5708,-26.375,-1.5,-40.5,48.35432374669301,13:32:11,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419331570,-0.00190413,-5.5384636E-4,-0.0017786026,0.002663810050859996,0.0055464385,0.01112195,0.06583927,-0.0012217305,0.19303341,-0.13316862,-0.39542404,-0.67555094,-0.12356949,974.25,130.8295,-27.25,-0.125,-40.125,48.50354368497213,13:32:11,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419331764,-0.050776005,-0.020116836,-0.032387733,0.06349688988540692,-8.580601E-5,0.007998071,0.056016564,0.043982297,0.86254174,-0.41783184,-0.3514834,-0.5217416,-0.15299572,974.25,130.8295,-27.875,1.1875,-40.0625,48.820381886052466,13:32:11,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419331952,-0.0776968,-0.02854848,-0.027330399,0.08717086158515693,-0.007846906,0.0043434156,0.047681864,1.600467,3.8631117,-2.1905627,-0.15628836,-0.083256274,-0.35675243,974.25,130.8295,-27.875,1.6875,-40.0,48.78384241990374,13:32:11,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419332131,0.01684475,-0.019247532,0.004515171,0.02597305984219702,-0.0053777397,0.0019843206,0.04336519,-0.625526,2.122146,-4.4629817,-0.20321211,0.13728395,-0.76737535,974.25,130.8295,-25.0,0.25,-41.6875,48.60977428717398,13:32:12,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419332250,-0.0011720657,-0.0057058334,9.75132E-4,0.005906027063138014,-0.0025619064,7.139332E-4,0.02302185,-0.625526,2.122146,-4.4629817,-0.20321211,0.13728395,-0.76737535,974.25,130.8295,-25.0,0.25,-41.6875,48.60977428717398,13:32:12,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419332363,-0.0015230179,-0.006216049,-0.0026757717,0.006936757550954471,-0.0015081033,-0.0022848372,0.011228786,-0.6951646,-1.0824533,-0.9419542,-0.25240737,0.015310228,-0.7848332,974.3099975585938,130.3116,-15.5,-1.125,-41.375,44.19735569013151,13:32:12,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419332494,0.0040955544,0.0013856888,-5.8448315E-4,0.004362948475191514,0.0013831335,3.690144E-4,0.0050499127,-0.18692477,-1.0152581,0.09285152,-0.2458591,-0.087746605,-0.6970647,974.3099975585938,130.3116,-7.4375,1.375,-42.3125,42.98319075522431,13:32:12,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419332615,0.0036735535,0.0023155212,0.002141595,0.004841803625352147,0.0010938647,-2.8119405E-4,0.0035415317,-0.18692477,-1.0152581,0.09285152,-0.2458591,-0.087746605,-0.6970647,974.3099975585938,130.3116,-7.4375,1.375,-42.3125,42.98319075522431,13:32:12,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419332718,0.0021243095,0.0031032562,3.7550926E-4,0.003779404374820612,7.965206E-4,8.71783E-4,0.0021284225,0.58276546,2.4165828,0.99082345,-0.16299663,0.16268635,-0.52827585,974.3099975585938,130.3116,-0.5,4.3125,-44.0,44.213659159246255,13:32:12,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419332831,3.6764145E-4,-0.0029039383,-0.0032502413,0.004374024030894145,5.665575E-4,-1.4832505E-4,0.0011699512,0.58276546,2.4165828,0.99082345,-0.16299663,0.16268635,-0.52827585,974.3099975585938,130.3116,-0.5,4.3125,-44.0,44.213659159246255,13:32:12,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419332937,-0.0022478104,-5.5742264E-4,-5.6147575E-4,0.002382986875927898,1.8222236E-4,-5.4136914E-4,1.8726912E-4,-0.061086524,-0.204029,-0.19303341,-0.15280563,0.12601481,-0.4947516,974.3099975585938,130.3116,8.6875,5.9375,-44.5625,45.78802211004533,13:32:12,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419333054,0.006140709,0.010196686,0.0065845847,0.013602847607921076,-5.051944E-4,-4.5839488E-4,1.12503825E-4,-0.061086524,-0.204029,-0.19303341,-0.15280563,0.12601481,-0.4947516,974.3099975585938,130.3116,8.6875,5.9375,-44.5625,45.78802211004533,13:32:13,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419333165,-9.6702576E-4,-0.0012283325,-4.2963028E-4,0.0016212716521362474,3.737012E-4,-2.7698273E-4,-0.0022703304,-0.98471475,-1.1191051,-0.2284636,-0.23599654,0.0015028119,-0.4681228,974.3099975585938,130.3116,18.25,7.0625,-45.3125,49.357512726027835,13:32:13,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419333272,0.0015420914,-3.8671494E-4,-0.0018997192,0.002477201529501798,8.2971307E-4,5.427073E-4,-5.0085917E-4,-0.9957104,-0.18692477,0.51923543,-0.31196794,-0.017339947,-0.36938697,974.3099975585938,130.3116,27.875,8.375,-44.9375,53.54003321114024,13:32:13,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419333394,-0.0013408661,1.8930435E-4,-0.0017411709,0.002205772891826412,2.7231124E-4,9.739862E-4,-0.0010773347,-0.9957104,-0.18692477,0.51923543,-0.31196794,-0.017339947,-0.36938697,974.3099975585938,130.3116,27.875,8.375,-44.9375,53.54003321114024,13:32:13,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419333501,-0.004248619,-0.0032672882,-5.6886673E-4,0.0053897630443130486,-0.0014165252,1.3916014E-4,-4.79635E-4,-0.46670106,-1.0580186,-0.1966986,-0.32744125,-0.12140781,-0.35211813,974.25,130.8295,37.3125,10.875,-44.25,58.894403649667765,13:32:13,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419333629,0.0113425255,-0.002155304,0.010251164,0.01543970827941757,-5.310165E-4,-0.002011157,0.0010285914,-0.46670106,-1.0580186,-0.1966986,-0.32744125,-0.12140781,-0.35211813,974.25,130.8295,37.3125,10.875,-44.25,58.894403649667765,13:32:13,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419333748,-0.0015206337,-0.003824234,0.003285408,0.0052660230206475304,0.0021247165,1.8215826E-5,0.0029682654,0.625526,-1.4453071,-1.2974777,-0.2321445,-0.25379774,-0.44665408,974.25,130.8295,43.1875,15.875,-42.4375,62.59486550428877,13:32:13,2018/07/24,female,,,false,,28.6229297,77.2680816
5,,,1532419333863,0.0017175674,0.004831314,-5.5933E-4,0.005157953447294631,-4.174479E-6,3.7524913E-4,0.0011912095,0.86498517,-0.09896017,-1.0897835,-0.122431524,-0.23831397,-0.510967,974.3699951171875,129.7936,42.25,20.9375,-43.125,63.89997677034007,13:32:13,2018/07/24,female,,,false,,28.6229297,77.2680816
