MODE,ACTIVITY RECOGNIZED,PROBABILITY,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,TIME,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
5,,,1539505266079,3.927946E-4,0.0021357536,-5.8078766E-4,0.002247898014648376,0.003653893,0.017548067,0.054579496,-0.61086524,-0.15760323,-0.5656612,-0.61086524,-0.15760322,-0.5656612,987.0099487304688,21.2501,16.5,-131.5625,-38.1875,137.98270385269308,13:51:06,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505266186,0.0019074082,-0.0023002625,0.003285408,0.004441094390642893,0.0014097516,0.009473532,0.02942147,-0.61086524,-0.15760323,-0.5656612,-0.61086524,-0.15760322,-0.5656612,987.0099487304688,21.2501,16.5,-131.5625,-38.1875,137.98270385269308,13:51:06,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505266316,-0.004619889,0.0032830238,0.0017299652,0.005925740387383615,1.4288042E-4,0.006011952,0.016838187,-0.2846632,-0.31398472,-0.93584555,-0.57824504,-0.17324136,-0.6026796,987.0099487304688,21.2501,16.625,-130.25,-37.875,136.66004811209456,13:51:06,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505266422,0.0015518516,-0.0043031573,-0.0017442703,0.0048957007109076715,2.548909E-4,2.1334016E-4,0.009230059,0.3933972,0.059864793,-0.7965683,-0.48108083,-0.14993075,-0.62206846,987.1399536132813,20.1395,16.75,-127.8125,-38.625,134.5677832218767,13:51:06,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505266540,-0.0044320095,0.006151885,-0.0050592422,0.009115060457941635,1.7590588E-5,9.354798E-5,0.0022776343,0.3933972,0.059864793,-0.7965683,-0.48108083,-0.14993075,-0.62206846,987.1399536132813,20.1395,16.75,-127.8125,-38.625,134.5677832218767,13:51:06,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505266656,9.596348E-4,0.003460765,-2.0551682E-4,0.00359722527274844,-4.6802766E-4,8.3807367E-4,-1.4069385E-4,0.42394048,0.50701815,0.4288274,-0.3905787,-0.08423586,-0.51697886,987.1399536132813,20.1395,16.6875,-125.25,-39.0,132.23855397065563,13:51:06,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505266779,0.0013349354,0.0017721653,0.0075683594,0.007886867950442295,8.491706E-5,0.001851839,0.0022606358,0.42394048,0.50701815,0.4288274,-0.3905787,-0.08423586,-0.51697886,987.1399536132813,20.1395,16.6875,-125.25,-39.0,132.23855397065563,13:51:06,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505266904,3.4821033E-4,0.0019521713,0.0013389587,0.002392704292242849,-6.7737434E-5,0.0011863847,0.0026812516,-0.7147123,-0.14049901,0.5852089,-0.42299205,-0.089862175,-0.40676007,987.1399536132813,20.1395,17.125,-123.1875,-39.25,130.41851203433507,13:51:06,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505267011,0.0017316341,-0.007870197,-0.0024671555,0.008427657938112103,0.0010103872,-3.0500896E-4,0.0026966946,0.12339478,-0.30665436,0.5705481,-0.36835337,-0.11154139,-0.30902922,987.1399536132813,20.1395,17.6875,-121.375,-39.25,128.78393060180295,13:51:07,2018/10/14,female,,,false,,28.4308298,77.074955
5,,,1539505267113,-0.0017508864,0.003650248,-0.006627083,0.00776583163118008,1.4009932E-4,-0.0015191493,-0.002671286,0.12339478,-0.30665436,0.5705481,-0.36835337,-0.11154139,-0.30902922,987.1399536132813,20.1395,17.6875,-121.375,-39.25,128.78393060180295,13:51:07,2018/10/14,female,,,false,,28.4308298,77.074955
