MODE,ACTIVITY RECOGNIZED,PROBABILITY,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,TIME,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
6,,,1.5395E+12,0.001553416,0.001348376,-7.80E-04,0.002199951,0.001337218,0.009774234,0.05758138,0,0,0,-1,-1,-1,,,0,0,0,0,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,-0.002116442,-1.88E-04,5.77E-04,0.002201688,5.27E-04,0.005135827,0.030868268,-0.047647487,-0.10995574,-0.312763,-0.047647484,-0.10995574,-0.31276298,,,-29.3125,-44.625,10.9375,54.49992833,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,-3.89E-04,7.70E-04,7.72E-04,0.001157448,4.34E-06,0.003276877,0.018465484,-0.047647487,-0.10995574,-0.312763,-0.047647484,-0.10995574,-0.31276298,,,-29.3125,-44.625,10.9375,54.49992833,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,7.87E-04,-7.64E-04,-7.68E-04,0.00133908,2.42E-04,0.0015935,0.009573517,-0.0720821,-0.037873644,-0.15393804,-0.050090943,-0.10274753,-0.29688045,984.9299927,39.0337,-29,-43.875,11.75,53.88949921,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,-3.92E-04,9.63E-04,1.94E-04,0.00105818,8.74E-05,0.0010149,0.005030756,0.039095376,-0.2565634,-0.2125811,-0.04117231,-0.11812912,-0.2884505,984.9299927,39.0337,-27.5625,-43.9375,12.125,53.26547604,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,5.86E-04,-0.001536012,4.04E-04,0.001693069,9.70E-06,6.42E-04,0.003142163,0.039095376,-0.2565634,-0.2125811,-0.04117231,-0.11812912,-0.2884505,984.9299927,39.0337,-27.5625,-43.9375,12.125,53.26547604,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,-7.64E-04,-5.90E-04,-0.001547813,0.001824244,-1.56E-04,2.38E-04,0.001313952,0.10751228,0.04153884,-0.028099801,-0.02630385,-0.10216232,-0.2624154,984.9599609,38.7773,-25.3125,-44.875,13.0625,53.15183146,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,-0.001156688,-3.93E-04,-0.001340866,0.001813847,1.80E-04,2.03E-04,8.62E-04,0.10751228,0.04153884,-0.028099801,-0.02630385,-0.10216232,-0.2624154,984.9599609,38.7773,-25.3125,-44.875,13.0625,53.15183146,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,-0.002108693,-0.001174331,-7.80E-04,0.002536573,6.94E-05,-1.64E-04,1.21E-04,-0.013439035,-0.23335053,0.12705997,-0.025017368,-0.115281135,-0.22346787,984.9599609,38.7773,-22.9375,-46.0625,13.8125,53.27915135,13:02:38,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,2.51E-05,-0.001739144,-7.72E-04,0.001903148,2.62E-04,-3.69E-04,-2.41E-04,-0.04520403,-0.21624629,0.05497787,-0.027036034,-0.12537764,-0.1956233,984.9299927,39.0337,-20.875,-47.5625,14.5625,53.94463307,13:02:39,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.5395E+12,-9.56E-04,0.002317429,0.002300263,0.003402195,1.71E-04,2.44E-04,-1.78E-04,-0.04520403,-0.21624629,0.05497787,-0.027036034,-0.12537764,-0.1956233,984.9299927,39.0337,-20.875,-47.5625,14.5625,53.94463307,13:02:39,10/14/2018,female,,,FALSE,,28.4308298,77.074955
