MODE,ACTIVITY RECOGNIZED,PROBABILITY,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,TIME,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
6,,,1.53951E+12,-1.84E-04,0,-5.70E-04,5.99E-04,5.36E-04,0.011252862,0.051689167,0.018325957,0.035430185,0.16371189,0.018325955,0.035430185,0.16371189,,,-8.6875,-87.0625,-66.5,109.8981418,13:54:28,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-3.79E-04,0.001350403,3.87E-04,0.001455103,1.96E-04,0.00622866,0.027584298,0.018325957,0.035430185,0.16371189,0.018325955,0.035430185,0.16371189,,,-8.6875,-87.0625,-66.5,109.8981418,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-5.84E-04,-0.001164913,-3.82E-04,0.001358155,3.99E-07,0.002785384,0.014903097,-0.11484267,0.12461651,0.29443705,0.005009092,0.044348817,0.17678441,988,12.7958,-10.25,-86.375,-67,109.7939121,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,1.84E-04,3.93E-04,-0.001545906,0.001605552,-2.00E-04,0.001959552,0.008273024,-0.3005457,0.23701571,0.42271876,-0.025546387,0.0636155,0.20137785,988,12.7958,-10.25,-86.375,-67,109.7939121,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-7.70E-06,-0.001518726,3.97E-04,0.001569708,-5.80E-05,0.001249978,0.004617615,-0.3005457,0.23701571,0.42271876,-0.025546387,0.0636155,0.20137785,988,12.7958,-11.0625,-85.8125,-67.375,109.6610901,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,0.002519131,-0.001763821,-0.002104759,0.003726539,-0.002293842,-3.47E-05,0.0027534,0.003665192,0.47403142,0.22968534,-0.022625228,0.10465709,0.2042086,987.9400024,13.3079,-13.75,-83.8125,-65.6875,107.370598,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,0.001184166,-0.001444817,-2.38E-05,0.001868237,0.00130254,0.002236197,0.001069155,0.003665192,0.47403142,0.22968534,-0.022625228,0.10465709,0.2042086,987.9400024,13.3079,-13.75,-83.8125,-65.6875,107.370598,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-0.005005121,0.003027558,-9.58E-04,0.005927559,-8.74E-04,-6.28E-04,3.15E-04,-0.48258355,0.41538838,0.02443461,-0.06862106,0.13573022,0.1862312,987.9400024,13.3079,-13.75,-83.8125,-65.6875,107.370598,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-7.64E-04,-1.91E-05,7.83E-04,0.001094211,-4.16E-04,1.53E-04,6.88E-04,-0.48258355,0.41538838,0.02443461,-0.06862106,0.13573022,0.1862312,987.9400024,13.3079,-13.75,-83.8125,-65.6875,107.370598,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-0.00192678,0.001164436,-9.79E-04,0.00245513,-6.39E-05,-9.35E-05,1.15E-04,-0.059864793,0.018325957,-0.13072516,-0.06774543,0.12398979,0.15453555,987.8599854,13.991,-5.75,-102.6875,-52.0625,115.2748414,13:54:29,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-7.81E-04,-0.001153112,0.002696991,0.003035479,-2.03E-04,-5.45E-04,1.79E-04,-0.008552114,0.07574729,-0.44959682,-0.0618261,0.11916554,0.094122306,987.8599854,13.991,-1.1875,-106.8125,-48.4375,117.2881568,13:54:30,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,0.001152992,0.001348496,0.001143456,0.002110763,1.15E-04,-1.22E-04,-1.11E-04,-0.008552114,0.07574729,-0.44959682,-0.0618261,0.11916554,0.094122306,987.8599854,13.991,-1.1875,-106.8125,-48.4375,117.2881568,13:54:30,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,3.81E-04,0.001731515,-0.003079414,0.003553325,2.63E-04,1.50E-04,9.99E-05,-0.09773844,-0.06352998,-0.3213151,-0.065417334,0.100895986,0.052578557,987.8599854,13.991,2.0625,-109.4375,-46.25,118.8271131,13:54:30,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,1.97E-04,-0.001157045,5.84E-04,0.001310857,2.36E-04,-1.13E-04,1.11E-04,-0.09773844,-0.06352998,-0.3213151,-0.065417334,0.100895986,0.052578557,987.8599854,13.991,2.0625,-109.4375,-46.25,118.8271131,13:54:30,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-9.60E-04,9.75E-04,0.0011549,0.001790348,5.48E-05,4.55E-04,-6.34E-05,-0.2883284,0.037873644,-0.16371189,-0.08770844,0.09459375,0.030949512,987.8599854,13.991,4.0625,-110.75,-45.5,119.8011536,13:54:30,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,3.83E-04,-0.001162529,0.002702713,0.002966957,-4.32E-05,3.03E-04,6.43E-04,0.018325957,0.18081611,0.10629055,-0.077105,0.103215985,0.038483616,987.9699707,13.0521,5.5,-111.4375,-45.3125,120.4233742,13:54:30,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,-0.001942396,-0.002721787,0.002526283,0.004190839,-8.54E-04,-4.99E-04,0.001098544,0.018325957,0.18081611,0.10629055,-0.077105,0.103215985,0.038483616,987.9699707,13.0521,5.5,-111.4375,-45.3125,120.4233742,13:54:30,10/14/2018,female,,,FALSE,,28.4308298,77.074955
6,,,1.53951E+12,0.002126217,0.00190568,-0.01196003,0.012296126,-4.92E-04,-8.17E-04,-0.001558269,-0.062308256,-0.047647487,0.16615535,-0.07562532,0.08812963,0.05125079,987.9699707,13.0521,7.5,-112.625,-44.5625,121.3526144,13:54:30,10/14/2018,female,,,FALSE,LOW,28.4308298,77.074955
6,,,1.53951E+12,-2.15E-06,-7.52E-04,0.007147789,0.007187273,-2.81E-04,5.05E-04,-2.53E-04,-0.062308256,-0.047647487,0.16615535,-0.07562532,0.08812963,0.05125079,987.9699707,13.0521,7.5,-112.625,-44.5625,121.3526144,13:54:31,10/14/2018,female,,,FALSE,LOW,28.4308298,77.074955
