MODE,TIME,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
5,13:15:26,1.53242E+12,-0.002700895,9.66E-04,1.99E-04,0.002875228,0.002616485,0.008258591,0.045245055,0.37018433,-0.040317107,-0.2003638,0.3701843,-0.040317107,-0.2003638,974.8599854,125.5647,0.6875,6.625,-37.1875,37.77927259,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,3.62E-04,0.001149416,-0.002504349,0.002779192,7.50E-04,0.004422261,0.02072454,0.07819075,0.67073005,0.017104227,0.34098494,0.030787613,-0.17861699,974.8599854,125.5647,0.25,7.25,-36.9375,37.64311233,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,7.60E-04,-1.97E-04,-0.002104759,0.002246628,5.73E-04,0.002093463,0.010597464,0.07819075,0.67073005,0.017104227,0.34098494,0.030787613,-0.17861699,974.8599854,125.5647,0.25,7.25,-36.9375,37.64311233,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,-3.91E-04,-7.66E-04,0.002091408,0.002261305,3.13E-04,0.001356474,0.005711982,-0.043982297,-0.042760566,0.05009095,0.3024882,0.023432795,-0.15574618,974.9199829,125.047,0,7.6875,-37,37.79017936,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,7.62E-04,5.71E-04,0.001363754,0.001663254,-1.27E-05,9.63E-04,0.003843332,-0.043982297,-0.042760566,0.05009095,0.3024882,0.023432795,-0.15574618,974.9199829,125.047,0,7.6875,-37,37.79017936,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,-0.003124237,-0.002331257,-0.00827837,0.009150247,-0.001136524,-4.56E-04,4.69E-04,-0.34330627,0.30909783,0.28099802,0.23790875,0.051999297,-0.11207175,974.9199829,125.047,-0.3125,8.0625,-36.625,37.50322903,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,-0.002393246,-0.0092787,-0.010807514,0.014443831,-0.001667031,-0.002404756,-0.002835968,1.9205604,4.776966,-1.17897,0.4061739,0.524496,-0.21876156,974.8899536,125.3061,-0.625,8.75,-36.25,37.29632187,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,-0.009514809,-0.008694649,0.005612373,0.014057995,-0.005376989,-0.004791089,-5.08E-04,1.9205604,4.776966,-1.17897,0.4061739,0.524496,-0.21876156,974.8899536,125.3061,-0.625,8.75,-36.25,37.29632187,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,-0.015272141,-0.01426506,-0.005017042,0.021491881,-0.007081862,-0.006315891,-0.002423965,1.8277088,3.2607987,-6.5839057,0.5483274,0.7981263,-0.855276,974.8899536,125.3061,0.6875,8.25,-36.0625,37.00052787,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:27,1.53242E+12,0.018527031,-0.005076885,-0.001242161,0.019250159,9.42E-04,-0.001904336,-0.003889688,1.8277088,3.2607987,-6.5839057,0.5483274,0.7981263,-0.855276,974.8899536,125.3061,0.6875,8.25,-36.0625,37.00052787,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:28,1.53242E+12,0.004818916,0.011199951,6.24E-04,0.012208635,0.002304473,-4.67E-04,0.001573396,-0.6133087,-1.2498302,1.3414601,0.43216375,0.5933306,-0.63560236,974.8599854,125.5647,2.75,8.25,-35.75,36.79249244,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:28,1.53242E+12,-0.002684116,0.004358292,-0.004403234,0.006751863,3.87E-04,-0.002191618,1.98E-04,-1.5906931,0.5021312,0.73426,0.22987805,0.58421063,-0.4986161,974.8599854,125.5647,2.1875,8.5,-35.8125,36.8723516,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:28,1.53242E+12,0.001371861,0.012163162,-9.48E-04,0.01227693,0.001864738,-1.11E-04,-9.57E-04,-1.5906931,0.5021312,0.73426,0.22987805,0.58421063,-0.4986161,974.8599854,125.5647,2.1875,8.5,-35.8125,36.8723516,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:28,1.53242E+12,7.99E-04,0.00214386,-5.67E-04,0.00235704,0.001478625,0.002361533,-0.001536632,-1.0726794,-0.44959682,1.3768903,0.0996223,0.48082986,-0.31106544,974.8599854,125.5647,1.9375,9.375,-35.75,37.00955324,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:28,1.53242E+12,9.50E-04,-0.00383997,2.24E-04,0.003962065,5.59E-04,0.001844432,-8.46E-05,0.8906415,-0.5143485,-1.070236,0.17872423,0.381312,-0.38698247,974.8599854,125.5647,1.9375,9.375,-35.75,37.00955324,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:28,1.53242E+12,-0.028720856,-0.044091225,-0.010915399,0.053740763,-0.002368767,-0.002749134,-0.001167677,0.8906415,-0.5143485,-1.070236,0.17872423,0.381312,-0.38698247,974.8599854,125.5647,3.375,11,-34.375,36.24956896,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:28,1.53242E+12,0.019824028,0.017180443,0.027663589,0.038123927,-1.49E-04,-7.56E-04,0.00171545,1.287704,-0.10262536,-0.2125811,0.2896222,0.33291826,-0.36954233,974.8899536,125.3061,4.5,12.875,-33,35.70736094,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:29,1.53242E+12,-0.006697178,0.002661705,-0.002404869,0.007597385,-8.04E-04,-4.14E-04,0.001303418,0.12217305,-1.1435398,-0.6414085,0.27287728,0.18527243,-0.39672893,974.8899536,125.3061,5.4375,14.5,-32.1875,35.71906441,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:29,1.53242E+12,-0.018454552,-0.017786026,-0.002897084,0.025793532,-0.002569286,-0.002151552,8.83E-04,0.034208454,-0.17104226,-0.105068825,0.24901038,0.14964096,-0.3675629,974.7999878,126.0825,5,15.9375,-32,36.0971454,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:29,1.53242E+12,0.02222538,0.028169155,-0.020906448,0.041527682,-8.98E-05,8.81E-04,-0.001295614,-2.8930578,2.0549507,2.461787,-0.06519644,0.34017193,-0.08462788,974.7999878,126.0825,2.1875,18.125,-32.0625,36.89586274,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:29,1.53242E+12,-0.019505978,0.007943153,-0.033727646,0.039763437,-0.002031435,0.001586782,-0.004538817,-0.2932153,0.40561453,0.6597345,-0.08799832,0.34671617,-0.010191642,974.9199829,125.047,0.75,20.625,-31.625,37.76365647,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:29,1.53242E+12,0.029110193,-0.010455132,0.05214362,0.060627305,0.001082728,3.83E-04,0.001129427,0.61819565,-0.45570546,-1.3121386,-0.017378923,0.26647398,-0.14038634,974.9199829,125.047,3.6875,23.625,-29.6875,38.11936434,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:30,1.53242E+12,-0.015223026,-0.002019882,0.007608295,0.01713787,-5.48E-04,1.42E-04,0.001777313,-0.001221731,-0.22724187,-0.8002335,-0.015763203,0.2171024,-0.20637105,974.8899536,125.3061,5.5625,26,-28.9375,39.29784107,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:30,1.53242E+12,-0.011644363,-0.009788513,0.002182961,0.015367873,-0.001657499,-8.51E-04,0.001817878,0.39095375,-0.63041294,-0.7134906,0.024908494,0.13235086,-0.257083,974.8899536,125.3061,6.25,27.3125,-29.8125,40.91234914,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:30,1.53242E+12,0.014823437,-0.009865761,-0.014151841,0.022745156,-9.41E-06,-0.001752244,2.21E-04,-0.47403142,-0.19425514,0.18081611,-0.024985498,0.09969026,-0.21329309,974.8899536,125.3061,5.0625,28.375,-31.1875,42.46680689,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:30,1.53242E+12,0.012215138,0.04050684,-0.012208223,0.044034695,0.001213049,0.002473665,-0.001022007,-0.9272934,0.8772025,0.96761054,-0.11521629,0.17744148,-0.09520272,974.8899536,125.3061,3.5625,29.8125,-32.3125,44.10866376,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:30,1.53242E+12,-0.036078453,-0.03502941,-0.014104128,0.052226821,-0.002516102,-0.001276643,-0.002330219,0.9089675,-0.47647488,-0.766025,-0.012797914,0.11204983,-0.16228494,974.7999878,126.0825,6.125,31.9375,-31,44.92793709,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:31,1.53242E+12,0.021282673,0.016121864,0.03701693,0.045641206,-1.36E-04,4.63E-04,0.001604496,1.001819,-0.39706242,0.05497787,0.08866378,0.061138604,-0.14055866,974.7999878,126.0825,10.0625,34.1875,-29.0625,45.98551912,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:31,1.53242E+12,0.001170158,-0.005968094,0.00228554,0.006497008,-5.59E-06,-1.80E-04,0.0016726,0.18692477,-1.7763962,-0.816116,0.09848988,-0.122614875,-0.20811439,974.8299561,125.8239,11.875,35.6875,-29.25,47.64636168,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:31,1.53242E+12,-0.016843319,-0.018255234,-0.003807902,0.02512869,-0.001689359,-0.001987454,0.00112455,-0.013439035,-0.034208454,-0.66706485,0.087296985,-0.11377423,-0.25400943,974.8299561,125.8239,10.375,36.75,-31.6875,49.62157576,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:31,1.53242E+12,0.027604342,0.021652699,-0.013637126,0.03764054,0.001240011,3.77E-04,-3.52E-04,-2.5363126,1.6346754,2.189341,-0.17506398,0.061070733,-0.00967437,974.8299561,125.8239,8.5,37.6875,-33.75,51.29970912,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:31,1.53242E+12,-0.008151531,-9.33E-04,-0.0323143,0.033339637,3.01E-04,2.46E-04,-0.003547886,0.013439035,0.92485,0.77213365,-0.15621367,0.14744866,0.068506435,974.8299561,125.8239,7.5625,39.3125,-34.1875,52.64455545,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:32,1.53242E+12,0.008346081,-7.75E-04,0.046794713,0.047539492,0.001105379,1.44E-04,0.001486374,1.5210545,1.6749926,-0.93462384,0.011513144,0.30020306,-0.031806596,974.8599854,125.5647,11,41.125,-31.875,53.18158751,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:32,1.53242E+12,-0.005087853,-0.001922607,-0.003362775,0.006394601,4.86E-04,-6.31E-05,0.001001459,0.2125811,0.25289822,-0.6927212,0.03161994,0.29547256,-0.09789806,974.8599854,125.5647,14.8125,42.3125,-30.875,54.43366089,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:32,1.53242E+12,-0.017672062,-0.008446693,0.005137801,0.020249578,-0.001329756,-9.01E-04,0.001415093,0.26145032,-1.2229522,-0.59620446,0.054602977,0.14363006,-0.1477287,974.8899536,125.3061,15.25,43.0625,-32,55.77581381,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:32,1.53242E+12,0.007676125,-0.011959076,-0.004737049,0.014979387,-4.29E-04,-0.002007202,8.00E-04,-0.14782938,-0.7855727,0.012217305,0.03435974,0.050709777,-0.13173409,974.8899536,125.3061,14,43.6875,-34.625,57.47598004,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:32,1.53242E+12,0.015208244,0.042210102,-0.01996708,0.049108733,0.001134574,0.002414529,-0.001276817,-1.3255776,0.63041294,0.91874135,-0.101634,0.108680084,-0.026686542,974.9499512,124.7885,12.5,43.8125,-36.5,58.37837918,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:33,1.53242E+12,-0.040645123,-0.030223846,-0.035250664,0.061709936,-0.003043396,-8.49E-04,-0.004674202,0.7110472,0.11484267,-0.2919936,-0.020365879,0.10929634,-0.053217247,974.9499512,124.7885,15.5625,44.125,-34.6875,58.24456788,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:33,1.53242E+12,0.024302006,0.01846838,0.05251147,0.06073815,-3.09E-04,0.00108246,0.001044365,-0.66706485,-1.269378,0.089186326,-0.08503578,-0.028571092,-0.03897689,974.9499512,124.7885,20.9375,43.625,-31.125,57.53507762,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:33,1.53242E+12,-0.004545212,-0.003645897,3.34E-04,0.005836333,-7.32E-04,6.10E-04,9.73E-04,0.5143485,-1.4990633,-0.44226643,-0.025097348,-0.1756203,-0.07930584,974.9499512,124.7885,24.625,43.0625,-30,57.97214444,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:33,1.53242E+12,-0.014027596,-0.014019012,-0.001720488,0.019906437,-0.002062002,-8.53E-04,7.04E-04,0.16126843,-0.47769663,-0.43127087,-0.006460769,-0.20582794,-0.11450234,974.9199829,125.047,24.75,42.4375,-32,58.63023031,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:33,1.53242E+12,0.004289627,-0.002554894,0.001690924,0.005271395,7.02E-04,-0.001670153,6.62E-05,0.16126843,-0.47769663,-0.43127087,-0.006460769,-0.20582794,-0.11450234,974.9199829,125.047,24.75,42.4375,-32,58.63023031,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:33,1.53242E+12,0.005173206,-7.13E-04,-0.001215458,0.005361741,2.33E-04,0.001789942,-0.00199135,-0.92485,2.5546384,1.0238101,-0.0982997,0.0702187,-6.71E-04,974.9199829,125.047,23.875,42.375,-33.5,59.05849854,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:33,1.53242E+12,0.002517223,0.003490448,0.001731873,0.00463886,0.001479513,0.002067643,-9.71E-05,-0.92485,2.5546384,1.0238101,-0.0982997,0.0702187,-6.71E-04,974.9199829,125.047,23.875,42.375,-33.5,59.05849854,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,-0.008090496,-0.004243374,-0.00796485,0.01212028,-1.96E-04,-1.96E-04,-0.001883347,0.344528,0.37873647,0.7476991,-0.05401692,0.10107047,0.074165925,974.9199829,125.047,24.9375,41.9375,-32.625,58.69432202,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,0.006967545,-0.005558014,0.022354603,0.024065878,-0.002139845,-0.00127297,6.27E-04,-0.37140608,0.50701815,-0.6291912,-0.08575584,0.14166524,0.003830209,974.9199829,125.047,28.75,40.625,-29.375,57.79138128,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,-0.0042243,-0.003180027,0.008865595,0.010322599,0.001876029,7.13E-04,0.002774586,-0.37140608,0.50701815,-0.6291912,-0.08575584,0.14166524,0.003830209,974.9199829,125.047,28.75,40.625,-29.375,57.79138128,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,0.003274918,-0.001591682,0.00536786,0.006486329,3.40E-04,-4.59E-04,0.001074214,0.6072,-0.45448375,-0.9089675,-0.016460247,0.08205032,-0.08744956,974.8599854,125.5647,32.625,39.75,-26.5625,57.87935324,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,-0.00271225,-9.67E-04,3.79E-04,0.002904312,-5.28E-04,3.79E-04,3.38E-04,0.6072,-0.45448375,-0.9089675,-0.016460247,0.08205032,-0.08744956,974.8599854,125.5647,32.625,39.75,-26.5625,57.87935324,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,-9.66E-04,-7.85E-04,0.005024314,0.005176184,-7.75E-04,-1.94E-04,0.001281798,0.59620446,-0.91874135,-0.6597345,0.044806227,-0.018028848,-0.14467806,974.8599854,125.5647,33.25,38.3125,-27.375,57.64374017,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,-0.002526283,0.001710892,-0.003114909,0.004360266,-0.001460048,-0.001283762,-6.13E-04,-0.087964594,0.41905355,0.9639453,0.031529143,0.025679393,-0.03381572,974.8599854,125.5647,31.9375,38.0625,-30.5625,58.3337314,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,0.00306654,0.001383781,0.002356045,0.004107245,0.001034138,-2.98E-04,4.24E-05,-0.087964594,0.41905355,0.9639453,0.031529143,0.025679393,-0.03381572,974.8599854,125.5647,31.9375,38.0625,-30.5625,58.3337314,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:34,1.53242E+12,0.004055023,0.005583763,0.002725601,0.007419604,0.0012297,0.002106973,-0.001342061,-0.9224065,0.9101892,0.893085,-0.063864425,0.11413038,0.058874354,974.8599854,125.5647,30.9375,37.1875,-32.6875,58.38246071,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:35,1.53242E+12,-0.004076481,-0.002503395,-0.002700806,0.005493545,2.65E-04,0.001476133,-8.84E-04,-0.9224065,0.9101892,0.893085,-0.063864425,0.11413038,0.058874354,974.8599854,125.5647,30.9375,37.1875,-32.6875,58.38246071,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:35,1.53242E+12,-0.007616043,0.002806187,-0.003699303,0.008919845,-0.00416607,-8.72E-04,-0.003490645,0.8258898,-1.187522,-0.6072,0.025111005,-0.016034864,-0.007733088,974.8599854,125.5647,32.8125,35.9375,-30.375,57.36553571,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:35,1.53242E+12,0.004132748,0.0128479,6.87E-04,0.013513695,0.00152725,-2.13E-04,0.002768476,-0.61941737,-1.1838568,0.16493362,-0.039341837,-0.13281706,0.009533584,974.8599854,125.5647,36.5625,34,-27.75,57.12161505,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:35,1.53242E+12,-0.004822731,0.001949787,-0.005952656,0.007905348,5.54E-04,6.58E-04,0.001938381,-0.61941737,-1.1838568,0.16493362,-0.039341837,-0.13281706,0.009533584,974.8599854,125.5647,36.5625,34,-27.75,57.12161505,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:35,1.53242E+12,0.001371861,0.003084183,4.04E-04,0.003399674,1.61E-04,2.17E-04,0.001325645,0.34697145,-1.2290609,-0.37507126,-7.11E-04,-0.24244145,-0.028926902,974.8899536,125.3061,37.9375,32.4375,-27.5625,57.01874007,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:35,1.53242E+12,-0.001945972,-5.69E-04,-3.86E-06,0.00202742,-6.13E-04,1.82E-04,5.28E-05,0.34697145,-1.2290609,-0.37507126,-7.11E-04,-0.24244145,-0.028926902,974.8899536,125.3061,37.9375,32.4375,-27.5625,57.01874007,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:35,1.53242E+12,0.001342297,-0.001530647,-5.48E-04,0.002108212,-6.66E-04,-7.92E-04,8.12E-04,0.37140608,-0.7318166,-0.516792,0.036501154,-0.29137897,-0.077713415,974.8899536,125.3061,36.75,32.1875,-29.8125,57.23096026,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:35,1.53242E+12,0.001893997,0.00362587,-0.001731396,0.004442059,-0.001315476,-0.001061446,2.55E-04,-1.4880677,0.37507126,1.1826351,-0.11595574,-0.22473393,0.048321433,974.8899536,125.3061,36.75,32.1875,-29.8125,57.23096026,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,-0.006931782,0.006949425,-0.00501442,0.011022182,4.32E-04,0.001105444,-0.001539467,-1.4880677,0.37507126,1.1826351,-0.11595574,-0.22473393,0.048321433,974.8899536,125.3061,35.3125,31.875,-32.125,57.40212458,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,0.005218029,0.005409241,9.73E-04,0.00757855,0.001377734,0.001998806,-0.001032635,-1.1985176,0.29077184,1.0067059,-0.22421193,-0.17318335,0.14415988,974.8899536,125.3061,33.9375,32.125,-32.9375,57.17209492,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,-0.003467083,-0.004822731,-0.00540328,0.008029622,5.28E-04,8.52E-04,-0.001373088,-1.1985176,0.29077184,1.0067059,-0.22421193,-0.17318335,0.14415988,974.8899536,125.3061,33.9375,32.125,-32.9375,57.17209492,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,-0.004336357,0.004173279,5.22E-04,0.006040933,-0.003845471,-4.87E-04,-0.003145904,1.0103711,-1.1337659,-0.75625116,-0.10075363,-0.2692416,0.054118775,974.8299561,125.8239,35.25,31.9375,-29.75,56.10373344,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,0.009689808,0.014984608,-0.007552594,0.019377113,0.002242997,3.40E-06,0.002868829,1.0103711,-1.1337659,-0.75625116,-0.10075363,-0.2692416,0.054118775,974.8299561,125.8239,35.25,31.9375,-29.75,56.10373344,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,-0.004076958,-9.16E-05,-0.005370706,0.006743475,-4.07E-04,9.49E-04,0.001440861,1.4428637,-0.2724459,-0.25534168,0.05360812,-0.26956204,0.023172729,974.8299561,125.8239,36.75,31.6875,-26.9375,55.50035191,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,-1.72E-05,0.002886772,2.17E-04,0.002894938,8.44E-05,-2.69E-05,9.93E-04,0.45204028,-0.4813618,-0.38606682,0.093451336,-0.290742,-0.01775123,974.7999878,126.0825,35.875,31.8125,-28.1875,55.62001382,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,-0.001369953,-0.001365662,-1.93E-04,0.001944015,-6.27E-04,-2.27E-04,7.37E-05,0.45204028,-0.4813618,-0.38606682,0.093451336,-0.290742,-0.01775123,974.7999878,126.0825,35.875,31.8125,-28.1875,55.62001382,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:36,1.53242E+12,-0.005986214,-0.004812241,0.001890659,0.007909931,-0.001652928,-0.001433753,4.80E-04,0.064751714,-0.39950588,-0.35918877,0.09058137,-0.30161837,-0.051894985,974.7999878,126.0825,33.3125,32.5,-29.75,55.23617616,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:37,1.53242E+12,0.010172367,0.004201889,3.68E-04,0.011012181,-5.00E-05,-0.001014808,2.19E-04,-1.3744467,3.4245105,1.5711454,-0.055921443,0.070994556,0.110409066,974.8599854,125.5647,30.375,33.25,-31.4375,54.92285072,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:37,1.53242E+12,0.013317585,0.014598846,-0.024895906,0.031785068,0.00128673,5.47E-04,-0.002292839,-1.3744467,3.4245105,1.5711454,-0.055921443,0.070994556,0.110409066,974.8599854,125.5647,30.375,33.25,-31.4375,54.92285072,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:37,1.53242E+12,-0.004463673,0.003785133,-0.020742893,0.021552708,7.12E-04,8.70E-04,-0.004137844,0.017104227,0.7098254,0.9786061,-0.048618875,0.13487764,0.19722876,974.8599854,125.5647,29.6875,33.8125,-30.4375,54.32379054,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:37,1.53242E+12,0.011447907,0.00386858,0.04193052,0.043637013,0.001785311,0.001170232,4.69E-04,1.1227703,-0.21135938,-0.7684685,0.06852004,0.10025393,0.10065903,974.8599854,125.5647,31.4375,33.625,-26.5,53.11503583,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:37,1.53242E+12,-0.007738113,-0.004174709,0.003675401,0.009529699,8.33E-04,6.36E-04,7.90E-04,0.096516706,-0.6059783,-0.5888741,0.07131971,0.029630702,0.03170571,974.8599854,125.5647,32.5625,33.375,-24.3125,52.58616441,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:37,1.53242E+12,-0.007547379,-0.007319927,-0.002070144,0.010715865,-5.07E-06,-1.60E-04,5.04E-04,0.2919936,-0.23335053,-0.46792278,0.0933871,0.003332578,-0.018257141,974.8299561,125.8239,31.4375,33.5,-25.3125,52.4527317,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:38,1.53242E+12,0.010650635,-0.009841919,-0.00978905,0.017496425,0.001060504,-0.001128038,-5.26E-04,-0.30665436,-0.31887165,0.057421334,0.053382948,-0.028887846,-0.010689293,974.8299561,125.8239,29.4375,33.9375,-26.4375,52.12736056,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:38,1.53242E+12,0.0062356,0.03418684,-0.012356281,0.036882251,0.001578014,0.00240345,-0.001708681,-1.1166617,0.3371976,0.70371675,-0.06362151,0.0077207,0.060751315,974.8599854,125.5647,27.25,34.625,-27.1875,51.77463936,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:38,1.53242E+12,-0.037478447,-0.017854214,-0.022916317,0.047419031,-0.002327633,3.78E-04,-0.003829445,1.2498302,0.096516706,0.06963864,0.06772366,0.0166003,0.061640047,974.8599854,125.5647,27.75,34.9375,-24.875,51.08284478,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:38,1.53242E+12,0.023950577,0.006716728,0.051677167,0.057352194,3.00E-04,0.001011588,0.001721216,-0.41172317,-0.6743952,0.080634214,0.019778974,-0.05249925,0.06353946,974.7999878,126.0825,30.0625,33.9375,-21.1875,50.04416019,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:38,1.53242E+12,-0.001676083,-0.001465321,-0.009251565,0.009515664,1.03E-04,7.64E-04,6.24E-04,1.2754866,-0.6377433,-0.28710666,0.14534974,-0.11102366,0.028474845,974.7999878,126.0825,30.4375,33.4375,-19.875,49.39153204,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:39,1.53242E+12,-0.021277428,-0.015720367,0.001248237,0.026484278,-0.002035438,-8.85E-04,6.86E-04,0.043982297,-0.1160644,-0.2284636,0.13521299,-0.111527726,0.002780998,974.8299561,125.8239,28.875,33.375,-21.6875,49.17320313,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:39,1.53242E+12,0.019898415,0.011526585,-0.021822691,0.031702348,1.58E-04,3.57E-04,-0.001564538,-0.77457714,2.8429668,1.4575244,0.04423397,0.18392174,0.14825535,974.8299561,125.8239,27.625,33.125,-22.375,48.5906048,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:39,1.53242E+12,0.009967327,0.015629768,-0.0096035,0.020877368,0.001138886,0.001883901,-0.002368434,0.30543262,1.0274754,1.6872098,0.070353836,0.2682771,0.3021508,974.8299561,125.8239,27.875,32.5,-22.0625,48.16658106,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
5,13:15:39,1.53242E+12,0.006420136,-0.016890049,0.023462951,0.029614219,0.001667011,6.51E-06,2.15E-04,1.4416419,-0.59864795,-0.7648033,0.20748264,0.1815846,0.19545537,974.8299561,125.8239,29.8125,31,-19.4375,47.19747411,7/24/2018,female,,,FALSE,,28.6334444,77.2191786
