MODE,ACTIVITY RECOGNIZED,PROBABILITY,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,TIME,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
,,,1.53275E+12,5.75E-05,6.84E-04,9.18E-04,0.001146429,0.005177205,0.027132507,0.08274935,0,0,0,-1,-1,-1,,,0,0,0,0,8:40:08,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-3.81E-04,5.78E-04,0,6.93E-04,0.001976815,0.010496003,0.032048676,0.07941248,-0.004886922,-0.047647487,0.079412475,-0.004886922,-0.047647484,,,-18.3125,-21.625,-17.0625,33.07744228,8:40:08,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,3.85E-04,1.90E-04,-3.78E-04,5.72E-04,9.53E-04,0.005090404,0.015391273,-0.064751714,0.007330383,0.028099801,0.064996056,-0.003665191,-0.040072754,969.1900024,174.6055,-17.75,-21.5,-16.75,32.52499039,8:40:08,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-3.83E-04,-3.83E-04,1.88E-04,5.73E-04,5.03E-04,0.002653393,0.008142999,-0.064751714,0.007330383,0.028099801,0.064996056,-0.003665191,-0.040072754,969.1900024,174.6055,-17.75,-21.5,-16.75,32.52499039,8:40:08,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,5.86E-04,-9.56E-04,-3.91E-04,0.001187397,3.69E-04,0.001327472,0.004244097,0.03176499,0.008552114,-0.013439035,0.06167295,-0.00244346,-0.03740938,969.1900024,174.6055,-17.5,-21.125,-17.25,32.40490896,8:40:08,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,5.72E-06,9.62E-04,3.85E-04,0.001035876,1.94E-04,7.90E-04,0.002387695,0.03176499,0.008552114,-0.013439035,0.06167295,-0.00244346,-0.03740938,969.1900024,174.6055,-17.5,-21.125,-17.25,32.40490896,8:40:08,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,0.00116837,-7.68E-04,-1.92E-04,0.001411232,2.90E-04,4.02E-04,0.001245679,0.029321533,-0.04642576,0.029321533,0.058437806,-0.00684169,-0.030736286,969.0999756,175.3861,-17.9375,-20.625,-17.75,32.59151778,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-5.63E-04,2.01E-04,0.001138687,0.001286117,4.58E-04,2.27E-04,6.24E-04,0.042760566,-0.23701571,-0.006108652,0.05687008,-0.029859092,-0.028273523,969.0999756,175.3861,-17.75,-20.5625,-18.25,32.72524112,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,9.58E-04,-1.84E-04,-3.85E-04,0.00104845,1.63E-04,1.97E-04,2.46E-04,0.042760566,-0.23701571,-0.006108652,0.05687008,-0.029859092,-0.028273523,969.0999756,175.3861,-17.75,-20.5625,-18.25,32.72524112,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-1.95E-04,1.91E-04,-3.79E-04,4.67E-04,-6.58E-05,1.28E-04,1.70E-04,0.042760566,0.002443461,-0.012217305,0.055459127,-0.026628837,-0.0266679,969.0999756,175.3861,-18.0625,-20.9375,-19.25,33.69265962,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-3.64E-04,3.95E-04,9.54E-04,0.00109439,5.18E-05,2.18E-04,8.24E-05,0.042760566,0.002443461,-0.012217305,0.055459127,-0.026628837,-0.0266679,969.0999756,175.3861,-18.0625,-20.9375,-19.25,33.69265962,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,3.81E-06,-1.88E-04,-5.77E-04,6.07E-04,5.30E-05,8.65E-05,-6.26E-05,0.07696902,-0.015882496,0.05009095,0.057610113,-0.025554202,-0.018992014,969.0999756,175.3861,-18.625,-21.125,-19.9375,34.50594378,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,9.54E-04,-1.86E-04,-1.99E-04,9.92E-04,1.22E-04,1.44E-04,-5.62E-06,0.010995574,-0.035430185,0.02687807,0.052948657,-0.026541801,-0.014405006,969.1599731,174.8659,-18.8125,-21.125,-20.3125,34.82489681,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-1.82E-04,1.90E-04,-5.69E-04,6.27E-04,1.29E-04,6.53E-05,-8.15E-05,0.010995574,-0.035430185,0.02687807,0.052948657,-0.026541801,-0.014405006,969.1599731,174.8659,-18.8125,-21.125,-20.3125,34.82489681,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-1.95E-04,-1.94E-04,5.69E-04,6.32E-04,-3.85E-05,-6.99E-05,-7.56E-06,0.001221731,-0.010995574,0.003665192,0.047775965,-0.024987178,-0.012597986,969.1599731,174.8659,-19,-21.3125,-20.875,35.36931271,8:40:09,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,5.71E-04,5.76E-04,5.75E-04,9.94E-04,-5.25E-05,1.03E-04,3.45E-05,0.001221731,-0.010995574,0.003665192,0.047775965,-0.024987178,-0.012597986,969.1599731,174.8659,-19,-21.3125,-20.875,35.36931271,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,7.63E-06,5.72E-06,1.90E-04,1.90E-04,9.56E-05,1.70E-04,-2.19E-05,0.1600467,-0.095294975,-0.11484267,0.059003036,-0.032017957,-0.022822455,969.1900024,174.6055,-19.625,-21.75,-21.0625,36.08090951,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,5.72E-06,3.87E-04,-3.78E-04,5.41E-04,6.92E-05,1.81E-04,-1.39E-04,0.07696902,-0.013439035,0.006108652,0.060799632,-0.030160066,-0.019929344,969.1900024,174.6055,-19.625,-21.75,-21.0625,36.08090951,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-3.93E-06,-1.92E-04,1.96E-04,2.75E-04,-1.19E-06,8.11E-05,3.43E-05,0.07696902,-0.013439035,0.006108652,0.060799632,-0.030160066,-0.019929344,969.1900024,174.6055,-20.0625,-22.25,-20.875,36.51481934,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-5.84E-06,-0.001143456,-7.61E-04,0.00137357,-6.20E-05,-5.13E-05,1.31E-05,-0.003665192,-0.04886922,-0.002443461,0.054353148,-0.03203098,-0.018180754,969.25,174.0854,-20.3125,-22.8125,-20.25,36.64792371,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-1.86E-04,-9.69E-04,7.61E-04,0.001246177,1.70E-04,-2.76E-05,2.43E-05,-0.003665192,-0.04886922,-0.002443461,0.054353148,-0.03203098,-0.018180754,969.25,174.0854,-20.3125,-22.8125,-20.25,36.64792371,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-3.79E-04,-1.84E-04,-9.57E-04,0.001045249,1.41E-04,1.22E-04,-1.85E-04,0.07696902,-0.111177474,-0.003665192,0.05661473,-0.03994563,-0.016729197,969.25,174.0854,-20.75,-22.9375,-19.9375,36.79939283,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,-7.72E-04,1.88E-04,-1.85E-04,8.16E-04,5.58E-07,1.36E-04,-9.64E-05,0.07696902,-0.111177474,-0.003665192,0.05661473,-0.03994563,-0.016729197,969.25,174.0854,-20.75,-22.9375,-19.9375,36.79939283,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,0.001137614,1.90E-04,-0.001540184,0.001924149,1.58E-04,1.69E-04,-1.90E-04,0.056199603,-0.07086037,0.02565634,0.05657322,-0.0430371,-0.012490642,969.1300049,175.1257,-21.0625,-22.8125,-19.1875,36.49930436,8:40:10,7/28/2018,male,,,FALSE,,0,0
,,,1.53275E+12,0.001545668,0.001549244,5.87E-04,0.002265665,3.61E-04,3.02E-04,1.72E-04,0.54611355,-0.081855945,0.006108652,0.10552725,-0.046918985,-0.010630712,969.1300049,175.1257,-21.25,-23.4375,-18.1875,36.49197258,8:40:11,7/28/2018,male,,,FALSE,,0,0
