MODE,ACTIVITY RECOGNIZED,PROBABILITY,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,TIME,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
1,,,1532427894462,-0.017429829,0.032177925,0.08896828,0.09620068658424569,-0.017429829,0.032177925,0.08896828,0.039095376,-0.043982297,-0.23457226,0.039095372,-0.043982297,-0.23457226,968.3899536132813,181.5440,57.1875,-100.5,-1.6875,115.64388359312395,15:54:54,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427894658,0.004039526,-0.004466772,0.0049123764,0.007771825070850312,-0.015282893,0.028513454,0.08056269,-0.13316862,0.18692477,0.02565634,0.02186897,-0.02089159,-0.2085494,968.3899536132813,181.5440,56.875,-100.8125,-2.0,115.76668683714672,15:54:54,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427894864,0.0063610673,-0.0011940002,0.0017728806,0.006710582625594558,-0.013118497,0.025542708,0.07268371,-0.24678956,-0.13439035,-0.05009095,-0.0049968846,-0.032241467,-0.19270355,968.2099609375,183.1057,56.375,-100.6875,-2.5625,115.42391297950351,15:54:54,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427895069,-0.0010855794,0.0026693344,-3.6525726E-4,0.0029046930462374504,-0.011915205,0.02325537,0.065378815,-0.19058995,-0.12095132,-0.34208453,-0.023556191,-0.041112453,-0.20764163,968.2099609375,183.1057,55.75,-100.8125,-3.375,115.25022030890005,15:54:55,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427895257,0.0020959973,6.0105324E-4,-3.8146973E-6,0.0021804780138478916,-0.010514084,0.02098994,0.05884055,-0.25289822,-0.11362094,-0.13561209,-0.046490394,-0.048363302,-0.20043866,968.3299560546875,182.0645,55.0625,-100.5,-4.4375,114.68138607681719,15:54:55,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427895448,0.0023193955,-5.686283E-4,-7.6675415E-4,0.002508155849286847,-0.009230737,0.018834082,0.05287982,-0.39828414,-0.12705997,-0.13194689,-0.08166977,-0.056232966,-0.1935895,968.3299560546875,182.0645,54.25,-99.5625,-5.25,113.50469772767117,15:54:55,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427895646,-5.5140257E-4,1.8596649E-4,5.674362E-4,8.127805304805325E-4,-0.008362803,0.016969271,0.047648583,-0.24556783,0.010995574,-0.12950343,-0.09805958,-0.04951011,-0.18718089,968.2999877929688,182.3245,53.25,-98.25,-6.25,111.92715264849723,15:54:55,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427895853,0.0021013916,-3.812313E-4,-7.6007843E-4,0.0022669148623003696,-0.007316383,0.015234221,0.042807717,-0.15271631,0.029321533,-0.172264,-0.10352525,-0.041626945,-0.1856892,968.2999877929688,182.3245,52.375,-96.5,-7.1875,110.03204433822903,15:54:55,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427896048,0.0019363761,-0.0011529922,0.0017156601,0.002832389992228792,-0.0063911066,0.013595499,0.03869851,-0.27977628,-0.17715092,-0.15882497,-0.12115035,-0.055179343,-0.18300277,968.2599487304688,182.6719,51.5,-95.375,-8.125,108.69524483619327,15:54:56,2018/07/24,female,,,false,,28.6375836,77.2105156
1,,,1532427896241,0.0013601184,0.0015208721,-1.745224E-4,0.002047787121263562,-0.005615984,0.012388036,0.034811206,-0.22235495,0.008552114,-0.19058995,-0.13127081,-0.048806194,-0.18376148,968.2599487304688,182.6719,50.3125,-94.4375,-9.75,107.44697093217658,15:54:56,2018/07/24,female,,,false,,28.6375836,77.2105156
