,Timestamp,Milliseconds,X,Y,Z
275,2019-04-26 13:20:15,5500,0.017288208,-24.29451,-8.746033
276,2019-04-26 13:20:15,5521,-7.1210327,-27.452469,2.1775208
277,2019-04-26 13:20:15,5540,-2.4966278,-15.321045,8.510178
278,2019-04-26 13:20:15,5561,11.908081,-14.717712,-7.704544
279,2019-04-26 13:20:15,5580,29.21457,-16.795868,-1.4233551
280,2019-04-26 13:20:15,5601,10.493118,-7.2705383,-1.5622253
281,2019-04-26 13:20:15,5621,-2.3960724,-11.276047,1.3898315
282,2019-04-26 13:20:15,5640,-2.303894,-15.173798,-0.014373779
283,2019-04-26 13:20:15,5661,-3.8613281,-10.955215,-0.6129303
284,2019-04-26 13:20:15,5680,0.7235718,-8.374268,-2.138031
285,2019-04-26 13:20:15,5701,4.120941,-6.767761,-2.3295593
286,2019-04-26 13:20:15,5721,4.5842285,-5.355179,-2.7042542
287,2019-04-26 13:20:15,5740,3.7953339,-5.4605255,-1.643631
288,2019-04-26 13:20:15,5761,1.6620941,-5.9692993,-0.32920837
289,2019-04-26 13:20:15,5780,0.12503052,-5.593399,-1.193512
290,2019-04-26 13:20:15,5801,-0.13475037,-3.3524323,-3.0825348
291,2019-04-26 13:20:15,5821,1.9889069,-2.4055176,-3.2046509
292,2019-04-26 13:20:15,5840,4.123337,-2.4953003,-3.2106323
293,2019-04-26 13:20:15,5861,5.9369507,-4.2107544,-5.2193604
294,2019-04-26 13:20:15,5880,4.5004272,-5.146881,-2.1667633
295,2019-04-26 13:20:15,5900,2.8616028,-5.573059,0.24301147
296,2019-04-26 13:20:15,5921,4.1580505,-6.438553,0.034713745
297,2019-04-26 13:20:15,5940,4.9912415,-5.3180695,1.5155182
298,2019-04-26 13:20:15,5961,4.061096,-3.3308868,-0.3280182
299,2019-04-26 13:20:15,5981,3.1273499,-3.8959198,-2.5067291
300,2019-04-26 13:20:15,6000,2.9609528,-7.2669525,-3.2226105
301,2019-04-26 13:20:15,6020,2.7227325,-8.93811,-2.9436798
302,2019-04-26 13:20:15,6041,4.8415985,-16.102753,-3.1052856
303,2019-04-26 13:20:15,6061,6.7390137,-20.907913,-3.3530884
304,2019-04-26 13:20:15,6080,8.582535,-28.625626,-8.094803
305,2019-04-26 13:20:15,6101,-0.967926,-21.706375,-8.607162
306,2019-04-26 13:20:15,6121,-5.8114014,-13.70256,-2.8945923
307,2019-04-26 13:20:15,6140,-1.4359894,-9.305618,-1.0019836
308,2019-04-26 13:20:15,6161,7.2848816,-10.594894,-4.1754913
309,2019-04-26 13:20:15,6181,10.965973,-11.532227,-4.789612
310,2019-04-26 13:20:15,6200,10.538605,-9.007538,-5.3893585
311,2019-04-26 13:20:15,6221,4.756607,-7.956482,-4.7800293
312,2019-04-26 13:20:15,6241,1.708786,-7.5315094,-2.6862946
313,2019-04-26 13:20:15,6260,-0.73568726,-6.7055054,-0.6320801
314,2019-04-26 13:20:15,6281,-0.92962646,-5.3982697,0.11491394
315,2019-04-26 13:20:15,6301,-1.3043213,-3.9904785,0.19033813
316,2019-04-26 13:20:15,6320,-1.3019257,-2.806549,-0.50997925
317,2019-04-26 13:20:15,6340,-1.5209961,-1.2347565,-2.3283691
318,2019-04-26 13:20:15,6361,-0.38134766,-1.0384369,-3.3997803
319,2019-04-26 13:20:15,6380,0.39675903,-1.1868744,-2.5594025
320,2019-04-26 13:20:15,6400,0.5188751,-1.4801636,-2.0338745
321,2019-04-26 13:20:15,6420,2.251068,-3.411087,-1.5179291
322,2019-04-26 13:20:15,6441,3.0591125,-5.446167,-0.88586426
323,2019-04-26 13:20:15,6460,1.8488464,-5.4138336,0.19152832
