Timestamp,Milliseconds,X,Y,Z
2019-04-06 20:53:46,2,-1.9375763,3.6386414,9.285904
2019-04-06 20:53:46,13,-2.0393372,3.9091797,9.198517
2019-04-06 20:53:46,22,-1.9591217,3.6625824,9.255981
2019-04-06 20:53:46,32,-1.6766052,3.1226807,9.70369
2019-04-06 20:53:46,42,-1.4240265,2.633072,10.122681
2019-04-06 20:53:46,52,-1.4204407,2.2152863,10.7152405
2019-04-06 20:53:46,63,-1.4024811,1.8992462,11.1701355
2019-04-06 20:53:46,72,-1.3043213,1.5353394,11.583145
2019-04-06 20:53:46,83,-1.354599,1.4467468,11.467026
2019-04-06 20:53:46,92,-1.3605804,1.4682922,10.530884
2019-04-06 20:53:46,102,-1.3438263,1.6035614,9.659393
2019-04-06 20:53:46,113,-1.2887573,1.8417969,9.380478
2019-04-06 20:53:46,122,-1.3605804,2.0153656,9.063248
2019-04-06 20:53:46,132,-1.6873932,2.1338806,8.63707
2019-04-06 20:53:46,142,-2.1949615,2.3577423,8.201324
2019-04-06 20:53:46,154,-2.7061157,2.885666,7.78714
2019-04-06 20:53:46,162,-2.8473816,3.202896,7.7141113
2019-04-06 20:53:46,173,-2.6259155,3.0867767,8.923187
2019-04-06 20:53:46,182,-2.5912018,2.2883148,9.532501
2019-04-06 20:53:46,193,-2.6654205,1.8358002,9.771927
2019-04-06 20:53:46,202,-2.5265503,1.9615021,9.975433
2019-04-06 20:53:46,213,-2.2380524,3.2280273,9.449905
2019-04-06 20:53:46,222,-2.1398926,3.8960114,8.503006
2019-04-06 20:53:46,233,-1.8681488,3.6158905,8.3042755
2019-04-06 20:53:46,242,-1.928009,2.713272,8.815445
2019-04-06 20:53:46,252,-1.9902496,2.376892,9.36731
2019-04-06 20:53:46,263,-1.7568207,2.0656433,10.629044
2019-04-06 20:53:46,272,-1.4994354,2.0548706,11.936279
2019-04-06 20:53:46,282,-1.9196167,2.7503967,10.035294
2019-04-06 20:53:46,292,-2.1674194,3.2471924,9.337372
2019-04-06 20:53:46,303,-2.2500305,3.582367,9.549271
2019-04-06 20:53:46,312,-2.3769226,3.5524445,8.944733
2019-04-06 20:53:46,322,-2.6307068,3.3321838,8.125916
2019-04-06 20:53:46,332,-2.54451,3.2663422,7.850586
2019-04-06 20:53:46,343,-1.6095734,3.2196503,7.741638
2019-04-06 20:53:46,352,-1.4048767,3.5524445,8.159439
2019-04-06 20:53:46,362,-1.1941833,3.771515,8.204926
2019-04-06 20:53:46,372,-1.1139679,3.7260284,9.022537
2019-04-06 20:53:46,382,-1.2384796,3.3477478,9.989792
2019-04-06 20:53:46,392,-1.280365,2.5839996,10.748764
2019-04-06 20:53:46,402,-1.1834106,2.1482544,11.036072
2019-04-06 20:53:46,412,-1.0050354,2.3194275,10.370483
2019-04-06 20:53:46,423,-0.9320221,2.9634705,8.671799
2019-04-06 20:53:46,432,-0.6423187,2.6989136,0.93014526
2019-04-06 20:53:46,442,-0.2281189,1.5736389,4.4184875
2019-04-06 20:53:46,453,-0.2975464,2.5361023,4.181473
2019-04-06 20:53:46,462,-1.1606598,3.7391968,6.400894
2019-04-06 20:53:46,472,-2.4786682,4.890808,9.64743
2019-04-06 20:53:46,482,-2.9742737,4.882431,10.351318
2019-04-06 20:53:46,492,-3.2579803,5.0164948,10.621872
2019-04-06 20:53:46,502,-3.363327,5.8532715,10.874451
2019-04-06 20:53:46,512,-3.9140015,6.5092926,12.084732
2019-04-06 20:53:46,522,-3.615921,6.728363,12.314575
2019-04-06 20:53:46,532,-2.1746063,4.8022156,11.951843
2019-04-06 20:53:46,543,-1.0493317,2.9455109,10.818192
2019-04-06 20:53:46,552,-0.76802063,1.7771454,9.951492
2019-04-06 20:53:46,563,-1.462326,1.6406708,9.74559
2019-04-06 20:53:46,573,-2.1075745,3.0173492,9.382874
2019-04-06 20:53:46,582,-1.6335144,3.7774963,9.416382
2019-04-06 20:53:46,592,-0.80033875,3.851715,9.698898
2019-04-06 20:53:47,602,0.12382507,3.4423065,10.075989
2019-04-06 20:53:47,613,0.48176575,3.175354,10.438705
2019-04-06 20:53:47,622,0.5176697,3.3262024,10.811005
2019-04-06 20:53:47,632,0.38719177,3.7236328,10.7715
2019-04-06 20:53:47,642,0.27825928,4.119873,10.383652
2019-04-06 20:53:47,653,0.13699341,4.2240143,9.801849
2019-04-06 20:53:47,662,-0.012649536,4.2252197,9.594757
