Timestamp,Milliseconds,X,Y,Z
2019-04-26 13:02:30,1,-1.3270569,2.3194275,10.212463
2019-04-26 13:02:30,21,-1.1247559,2.4642792,9.651016
2019-04-26 13:02:30,42,-0.6973877,2.6953278,9.143448
2019-04-26 13:02:30,61,-0.40170288,2.4523163,9.36731
2019-04-26 13:02:30,81,-0.7596283,2.5277252,9.3302
2019-04-26 13:02:30,101,-0.75245667,2.4020386,9.234436
2019-04-26 13:02:30,122,-0.9643402,2.375702,9.406815
2019-04-26 13:02:30,141,-1.1295319,2.3146515,9.619888
2019-04-26 13:02:30,163,-1.0756683,2.119522,9.94072
2019-04-26 13:02:30,181,-1.1834106,2.2320404,9.92157
2019-04-26 13:02:30,202,-0.8769531,2.4295654,9.786285
2019-04-26 13:02:30,221,-0.4699402,2.514557,9.481033
2019-04-26 13:02:30,242,-1.0972137,2.17099,9.828186
2019-04-26 13:02:30,261,-2.813858,2.5708313,10.122681
2019-04-26 13:02:30,281,-2.0022278,2.2835236,9.949097
2019-04-26 13:02:30,301,-1.2588196,2.4283752,10.75116
2019-04-26 13:02:30,322,-0.0030670166,2.578003,9.961075
2019-04-26 13:02:30,341,1.7039948,2.4415436,12.061981
2019-04-26 13:02:30,362,-0.29875183,4.4897766,8.875305
2019-04-26 13:02:30,381,-1.8992767,4.4335175,8.832199
2019-04-26 13:02:30,401,0.21121216,1.7747498,7.9918365
2019-04-26 13:02:30,421,-2.9575043,1.511383,9.334991
2019-04-26 13:02:30,442,-4.237213,3.6147003,8.239639
2019-04-26 13:02:30,461,-4.4826202,4.4095764,6.218933
2019-04-26 13:02:30,481,-3.2891083,3.5177307,6.3781433
2019-04-26 13:02:30,501,-1.4754944,3.2771149,7.365753
2019-04-26 13:02:30,521,-0.81111145,3.8253784,8.3832855
2019-04-26 13:02:30,542,-0.58366394,4.2132416,8.772354
2019-04-26 13:02:30,561,-2.1793976,3.419571,9.296677
2019-04-26 13:02:30,581,-2.0884094,2.9934082,8.552078
2019-04-26 13:02:30,602,-1.6826019,2.8222198,10.314209
2019-04-26 13:02:31,621,0.35964966,2.629486,8.014587
2019-04-26 13:02:31,641,0.4482422,2.0333252,8.6358795
2019-04-26 13:02:31,661,-0.607605,2.9191742,9.022537
2019-04-26 13:02:31,681,-3.739212,3.822998,11.228806
2019-04-26 13:02:31,701,-0.89012146,4.1174774,10.992966
2019-04-26 13:02:31,722,0.5990753,1.542511,10.71405
2019-04-26 13:02:31,741,1.3664246,2.6941223,10.641022
2019-04-26 13:02:31,761,1.025238,3.499771,8.663406
2019-04-26 13:02:31,782,0.10707092,3.764328,8.773544
2019-04-26 13:02:31,802,0.33810425,5.0548096,10.037689
2019-04-26 13:02:31,821,3.0423584,2.3697052,9.226044
2019-04-26 13:02:31,841,0.07115173,5.6665344,7.1263275
2019-04-26 13:02:31,861,1.2802277,4.933899,8.333008
2019-04-26 13:02:31,881,2.6317596,4.1893005,10.303436
2019-04-26 13:02:31,902,4.804489,2.9850159,11.525681
2019-04-26 13:02:31,921,1.6249847,3.5512543,8.295898
2019-04-26 13:02:31,941,1.614212,3.7427826,5.240906
2019-04-26 13:02:31,961,1.3292999,4.7663116,4.404129
2019-04-26 13:02:31,982,1.0659485,3.7655334,1.2497711
2019-04-26 13:02:31,1001,1.4681702,0.8434143,5.440811
2019-04-26 13:02:31,1021,0.862442,1.2360535,5.9160614
2019-04-26 13:02:31,1041,1.0982666,1.7364502,5.2756195
2019-04-26 13:02:31,1062,-0.13594055,1.4000549,9.761154
2019-04-26 13:02:31,1082,3.7498474,-3.497284,12.343292
2019-04-26 13:02:31,1101,3.5116272,-2.1194153,11.018112
2019-04-26 13:02:31,1122,-1.1103821,-3.375183,6.688202
2019-04-26 13:02:31,1142,-5.9059753,-4.256241,6.3003387
2019-04-26 13:02:31,1161,-4.5305023,-5.944153,3.7960052
2019-04-26 13:02:31,1182,-1.3893127,-7.9385223,2.7293854
2019-04-26 13:02:31,1202,3.9210358,-8.34314,0.55903625
2019-04-26 13:02:31,1223,11.862595,-7.0742188,-1.236618
2019-04-26 13:02:31,1241,15.2061,-5.61615,-5.9627686
2019-04-26 13:02:31,1262,14.067657,-2.5910797,-6.423645
2019-04-26 13:02:31,1281,15.529312,-1.2814484,-1.790863
2019-04-26 13:02:31,1301,15.529312,-1.2814484,-1.790863
2019-04-26 13:02:31,1322,19.873596,-2.4450226,2.8179626
2019-04-26 13:02:31,1341,21.927826,-2.1553345,0.4273529
2019-04-26 13:02:31,1361,20.415878,-1.228775,-2.8957977
2019-04-26 13:02:31,1381,15.881271,-0.25074768,-3.4045563
2019-04-26 13:02:31,1401,15.192932,-1.8979492,1.8914185
2019-04-26 13:02:31,1421,13.958725,-2.4845276,2.8885956
2019-04-26 13:02:31,1442,10.250107,-1.5507965,-2.9772034
2019-04-26 13:02:31,1461,9.709015,-0.7858429,-1.4784241
2019-04-26 13:02:31,1482,8.216232,-3.679245,1.3551178
2019-04-26 13:02:31,1501,7.8654785,-4.1125946,6.3266754
2019-04-26 13:02:31,1522,5.8052673,-5.6736145,7.0030365
2019-04-26 13:02:31,1541,3.7139282,-4.137726,5.0314026
2019-04-26 13:02:31,1562,9.117645,-2.600647,-3.0107117
2019-04-26 13:02:31,1583,6.1608124,0.5525055,-6.574478
2019-04-26 13:02:31,1601,10.792389,0.0892334,0.712265
2019-04-26 13:02:32,1621,9.021881,-1.4921417,-0.5734253
2019-04-26 13:02:32,1641,7.8295593,0.92240906,-0.8990326
2019-04-26 13:02:32,1661,8.90097,-1.9290771,3.554184
2019-04-26 13:02:32,1682,13.259613,-2.240326,-8.141495
2019-04-26 13:02:32,1701,7.265732,0.6123657,-1.320404
2019-04-26 13:02:32,1721,6.5570526,-0.3908081,-4.5034943
2019-04-26 13:02:32,1743,5.830414,-1.0779419,-2.695877
2019-04-26 13:02:32,1761,4.2801666,2.2763367,-8.385696
2019-04-26 13:02:32,1781,5.246216,-1.0516052,-6.015442
2019-04-26 13:02:32,1802,12.00386,-5.837616,-0.40821838
2019-04-26 13:02:32,1821,4.9876404,-10.298004,6.787552
2019-04-26 13:02:32,1841,4.071869,-10.08493,-0.64404297
2019-04-26 13:02:32,1861,6.286499,-5.758606,-6.739685
2019-04-26 13:02:32,1881,6.879074,-7.9588776,-5.96875
2019-04-26 13:02:32,1901,5.2402344,-7.0694275,-3.3411102
2019-04-26 13:02:32,1921,7.9648438,-7.395035,-11.38324
2019-04-26 13:02:32,1942,7.77211,-6.438553,-8.037338
2019-04-26 13:02:32,1962,4.401062,-8.126465,-4.7608795
2019-04-26 13:02:32,1981,7.034683,-8.18512,-3.0957031
2019-04-26 13:02:32,2001,5.725067,-7.0419006,-4.806366
2019-04-26 13:02:32,2021,3.9952545,-6.8683167,-6.696594
2019-04-26 13:02:32,2041,6.2398224,-6.746216,-6.475128
2019-04-26 13:02:32,2061,5.0510864,-5.4569397,-6.1770477
2019-04-26 13:02:32,2081,5.957306,-5.759796,-6.159088
2019-04-26 13:02:32,2102,7.270523,-6.1237183,-5.601242
2019-04-26 13:02:32,2121,5.622116,-6.462494,-5.9232635
2019-04-26 13:02:32,2141,6.5103607,-8.8363495,-3.6906738
2019-04-26 13:02:32,2161,2.4880981,-8.936905,-4.103668
2019-04-26 13:02:32,2181,4.471695,-10.937256,-0.920578
2019-04-26 13:02:32,2201,5.4054413,-8.653198,-0.17718506
2019-04-26 13:02:32,2221,6.05307,-9.554611,0.98521423
2019-04-26 13:02:32,2241,6.13208,-10.648758,1.7681122
2019-04-26 13:02:32,2261,0.77505493,-9.3702545,-1.7190399
2019-04-26 13:02:32,2281,3.6301422,-9.220612,2.127243
2019-04-26 13:02:32,2302,4.870331,-10.524261,-0.53271484
2019-04-26 13:02:32,2321,3.7294922,3.2723236,-3.4440613
2019-04-26 13:02:32,2341,3.3128967,-6.1201324,-6.95755
2019-04-26 13:02:32,2361,4.65007,-6.825226,1.8674774
2019-04-26 13:02:32,2381,5.6831665,-8.279694,-0.9313507
2019-04-26 13:02:32,2401,2.9824982,-9.191895,2.6348114
2019-04-26 13:02:32,2421,2.673645,-8.717834,0.7158661
2019-04-26 13:02:32,2441,3.4409943,-4.750641,-2.5330658
2019-04-26 13:02:32,2461,1.5591583,5.2798615,-5.506668
2019-04-26 13:02:32,2481,1.1174164,2.9347382,3.7971954
2019-04-26 13:02:32,2501,1.669281,-2.6748657,2.2756805
2019-04-26 13:02:32,2521,1.6130219,-10.466797,0.22026062
2019-04-26 13:02:32,2542,13.156662,-33.588806,-4.5789185
2019-04-26 13:02:32,2561,9.068558,-8.969223,0.375885
2019-04-26 13:02:32,2581,-0.4747162,-13.472717,-0.90501404
2019-04-26 13:02:32,2601,-3.1478424,-11.984726,-1.2234497
2019-04-26 13:02:33,2621,-0.089263916,-12.23851,-2.505539
2019-04-26 13:02:33,2641,5.9369507,-9.304413,-0.9888153
2019-04-26 13:02:33,2661,6.755768,-10.8953705,0.1484375
2019-04-26 13:02:33,2681,8.070175,-10.485962,-3.055008
2019-04-26 13:02:33,2701,7.7385864,-9.758118,-1.5694122
2019-04-26 13:02:33,2721,5.9453278,-10.162735,-2.694687
2019-04-26 13:02:33,2741,6.104538,-11.301178,0.6871338
2019-04-26 13:02:33,2761,6.642044,-15.119934,0.2394104
2019-04-26 13:02:33,2782,1.8452606,-10.313568,1.6065063
2019-04-26 13:02:33,2801,0.76786804,-7.9888,-0.58299255
2019-04-26 13:02:33,2821,0.21360779,-12.426453,-0.78170776
2019-04-26 13:02:33,2841,0.66012573,-13.473923,1.6220703
2019-04-26 13:02:33,2861,2.4569702,-12.282806,0.5506592
2019-04-26 13:02:33,2881,3.091446,-11.122818,-0.25498962
2019-04-26 13:02:33,2901,2.158905,-9.596512,-0.3028717
2019-04-26 13:02:33,2921,3.8001251,-9.185898,-1.9967651
2019-04-26 13:02:33,2941,5.225876,-8.195908,-3.1004944
2019-04-26 13:02:33,2962,2.9238434,-6.8683167,-0.78770447
2019-04-26 13:02:33,2981,2.04039,-5.509613,-0.1831665
2019-04-26 13:02:33,3006,2.5299988,-5.2306824,-0.8200226
2019-04-26 13:02:33,3021,1.9422302,-5.4485474,-1.4868011
2019-04-26 13:02:33,3041,1.1676941,-5.680786,-1.8555145
2019-04-26 13:02:33,3061,0.7918091,-5.509613,-2.2302094
2019-04-26 13:02:33,3082,0.95222473,-5.30011,-2.7760773
2019-04-26 13:02:33,3101,1.1449585,-5.1205444,-3.5697632
2019-04-26 13:02:33,3121,1.3316956,-5.2151184,-3.561386
2019-04-26 13:02:33,3141,1.3424683,-4.8883057,-3.3291473
2019-04-26 13:02:33,3161,1.8799744,-4.484894,-3.4751892
2019-04-26 13:02:33,3182,2.5934448,-4.937393,-4.6459503
2019-04-26 13:02:33,3201,4.17601,-6.651642,-7.7057495
2019-04-26 13:02:33,3221,7.251358,-10.155548,-11.356903
2019-04-26 13:02:33,3241,8.362274,-12.579681,-10.141846
2019-04-26 13:02:33,3261,7.780487,-11.759674,-6.490692
2019-04-26 13:02:33,3282,3.970108,-6.6624146,-6.0429688
2019-04-26 13:02:33,3301,0.8708191,-14.86615,-6.202194
2019-04-26 13:02:33,3321,2.5132446,-28.839905,2.3415222
2019-04-26 13:02:33,3341,0.55477905,-18.016922,-0.3244171
2019-04-26 13:02:33,3361,-6.87323,-2.786209,3.2513123
2019-04-26 13:02:33,3382,-8.647324,5.545624,0.52911377
2019-04-26 13:02:33,3401,-3.0532837,1.6646118,2.5869293
2019-04-26 13:02:33,3421,4.5914,-4.6584625,4.321533
2019-04-26 13:02:33,3442,12.214539,-12.531799,-2.027893
2019-04-26 13:02:33,3461,10.707397,-18.461044,-3.5745544
2019-04-26 13:02:33,3482,0.5679474,-13.222534,-1.8315735
2019-04-26 13:02:33,3501,-5.0955353,-5.447357,-0.38069153
2019-04-26 13:02:33,3521,-4.5508575,-6.333206,1.6472015
2019-04-26 13:02:33,3541,1.4813385,-7.2358246,4.3299103
2019-04-26 13:02:33,3562,6.661194,-7.9552765,1.4329224
2019-04-26 13:02:33,3581,7.8966064,-8.14682,-1.869873
2019-04-26 13:02:33,3602,2.385147,-7.981613,-2.908966
2019-04-26 13:02:34,3621,-0.07728577,-8.569397,-1.0426788
2019-04-26 13:02:34,3641,0.23156738,-9.56897,-1.7094727
2019-04-26 13:02:34,3662,1.3149414,-9.619247,-1.6472168
2019-04-26 13:02:34,3681,3.0507355,-9.414551,-1.5466614
2019-04-26 13:02:34,3701,4.705139,-9.415741,-3.3746338
2019-04-26 13:02:34,3722,5.728653,-10.258499,-2.7964325
2019-04-26 13:02:34,3741,7.258545,-10.185486,-1.9859924
2019-04-26 13:02:34,3761,6.3236084,-9.626434,-1.782486
2019-04-26 13:02:34,3781,5.4198,-9.755722,-1.6089172
2019-04-26 13:02:34,3801,6.4493103,-11.255692,1.0702057
