Timestamp,Milliseconds,X,Y,Z
2019-04-26 13:41:53,1,-0.5429535,5.053604,8.333008
2019-04-26 13:41:54,20,-0.12637329,5.020096,8.432373
2019-04-26 13:41:54,40,-0.050949097,4.887207,8.924377
2019-04-26 13:41:54,61,-0.10243225,4.731598,9.233231
2019-04-26 13:41:54,82,0.0579834,4.9949493,9.181763
2019-04-26 13:41:54,100,0.3249359,4.8644714,9.13028
2019-04-26 13:41:54,120,0.24473572,4.7112427,9.242813
2019-04-26 13:41:54,140,0.5751343,4.6549835,8.75798
2019-04-26 13:41:54,161,0.6385803,5.187683,9.062042
2019-04-26 13:41:54,180,0.68048096,5.1134644,9.040497
2019-04-26 13:41:54,200,0.7558899,5.136215,9.163803
2019-04-26 13:41:54,221,0.67329407,5.3828125,7.8086853
2019-04-26 13:41:54,240,0.48416138,5.488159,7.4351807
2019-04-26 13:41:54,260,-0.0617218,5.4570312,7.2412567
2019-04-26 13:41:54,281,-0.050949097,5.495346,8.402451
2019-04-26 13:41:54,300,0.89834595,4.593918,8.7939
2019-04-26 13:41:54,320,2.0236206,4.039673,9.336182
2019-04-26 13:41:54,341,1.348465,4.317398,9.312241
2019-04-26 13:41:54,360,0.62301636,5.138611,7.9128265
2019-04-26 13:41:54,380,1.0683441,6.539215,8.355759
2019-04-26 13:41:54,400,-1.335434,6.986923,6.421234
2019-04-26 13:41:54,420,-2.576828,5.898758,4.8171234
2019-04-26 13:41:54,440,-0.592041,6.2255707,6.0345764
2019-04-26 13:41:54,462,1.4681702,5.8760223,8.257599
2019-04-26 13:41:54,481,2.2522736,4.771103,9.285904
2019-04-26 13:41:54,500,1.8883514,4.820175,9.042892
2019-04-26 13:41:54,520,0.06636047,5.1015015,7.9834595
2019-04-26 13:41:54,540,-1.4060669,5.100296,8.8884735
2019-04-26 13:41:54,561,-0.54055786,5.996933,10.047256
2019-04-26 13:41:54,580,0.85884094,6.2519073,10.565598
2019-04-26 13:41:54,601,-0.1191864,4.5879364,9.60553
2019-04-26 13:41:54,620,-0.29156494,6.168106,6.7660065
2019-04-26 13:41:54,640,-0.74645996,3.8816528,8.240829
2019-04-26 13:41:54,661,-0.24847412,4.763916,10.582367
2019-04-26 13:41:54,683,0.93666077,3.3585205,10.064026
2019-04-26 13:41:54,700,0.29740906,3.1813507,8.593979
2019-04-26 13:41:54,720,-1.4371948,5.783844,7.7931213
2019-04-26 13:41:54,741,0.5667572,4.62265,9.053665
2019-04-26 13:41:54,760,-1.4060669,2.7767181,11.936279
2019-04-26 13:41:54,780,-0.9356079,3.6553955,9.249985
2019-04-26 13:41:54,801,-0.83384705,4.2802887,7.428009
2019-04-26 13:41:54,820,-2.4164276,5.0033264,10.1107025
2019-04-26 13:41:54,840,-1.0289764,4.0504456,10.14183
2019-04-26 13:41:54,860,1.8644104,3.4578705,11.003738
2019-04-26 13:41:54,881,1.4897156,3.6637726,9.227249
2019-04-26 13:41:54,900,0.7415314,4.4969635,6.9683228
2019-04-26 13:41:54,920,1.5579529,5.09671,5.388138
2019-04-26 13:41:54,941,1.4071198,5.005722,4.1060486
2019-04-26 13:41:54,961,-0.4842987,3.170578,1.0366821
2019-04-26 13:41:54,980,-1.374939,4.0432587,5.835861
2019-04-26 13:41:54,1000,-0.004257202,2.1697998,5.6658783
2019-04-26 13:41:55,1020,0.06517029,2.210495,4.399338
2019-04-26 13:41:55,1041,0.15374756,1.2791595,3.6607208
2019-04-26 13:41:55,1060,2.266632,0.7476349,3.4608154
2019-04-26 13:41:55,1080,1.8859558,2.3457642,4.6279907
2019-04-26 13:41:55,1101,-0.8278656,3.0819855,6.3159027
2019-04-26 13:41:55,1120,1.2467041,-2.070343,8.055283
2019-04-26 13:41:55,1140,-3.0592651,-3.7642365,9.660599
2019-04-26 13:41:55,1160,20.211182,39.443924,-39.25055
2019-04-26 13:41:55,1181,8.2258,-9.193085,6.4296265
2019-04-26 13:41:55,1201,4.8775177,-6.592987,19.091354
2019-04-26 13:41:55,1221,7.8032227,-9.525879,15.058319
2019-04-26 13:41:55,1240,15.671768,-9.281677,10.9127655
2019-04-26 13:41:55,1261,21.702774,1.379715,11.783051
2019-04-26 13:41:55,1280,21.702774,1.379715,11.783051
2019-04-26 13:41:55,1300,21.702774,1.379715,11.783051
2019-04-26 13:41:55,1321,10.108841,2.3110504,17.641663
2019-04-26 13:41:55,1340,10.270447,2.297882,10.711655
2019-04-26 13:41:55,1360,8.9249115,1.1881714,5.3067474
2019-04-26 13:41:55,1381,7.3782654,1.7125092,2.6467896
2019-04-26 13:41:55,1400,5.0738373,2.2392273,-1.5706024
2019-04-26 13:41:55,1420,0.9306793,2.4187927,-2.0051575
2019-04-26 13:41:55,1441,0.23036194,0.21253967,-1.1995087
2019-04-26 13:41:55,1461,2.684433,-2.9454193,1.0259094
2019-04-26 13:41:55,1480,4.8415985,-4.0024567,-0.17358398
2019-04-26 13:41:55,1501,7.361496,-4.324478,-3.2106323
