Timestamp,Milliseconds,X,Y,Z
2019-04-26 13:21:48,1,-1.1702423,2.657013,9.035706
2019-04-26 13:21:48,20,-1.1379242,2.7252502,9.313431
2019-04-26 13:21:48,40,-1.0972137,2.964676,9.33139
2019-04-26 13:21:49,60,-0.8565979,2.8605194,9.204498
2019-04-26 13:21:49,80,-0.6902008,2.7467957,9.513351
2019-04-26 13:21:49,101,-0.9140625,2.9562836,9.84375
2019-04-26 13:21:49,120,-1.0648956,2.6390533,10.073593
2019-04-26 13:21:49,141,-1.0134125,2.3421783,9.995789
2019-04-26 13:21:49,160,-0.5633087,2.7420044,10.146622
2019-04-26 13:21:49,181,0.55477905,3.435135,9.214081
2019-04-26 13:21:49,201,0.5081024,3.3992157,8.371323
2019-04-26 13:21:49,220,-1.2229156,3.4842072,10.307037
2019-04-26 13:21:49,240,-1.9399719,3.4375305,10.424347
2019-04-26 13:21:49,260,-1.3952942,0.4507599,12.4270935
2019-04-26 13:21:49,280,-0.50823975,3.0029755,10.210068
2019-04-26 13:21:49,301,-0.6506958,7.8644104,6.460739
2019-04-26 13:21:49,320,0.17530823,4.107895,9.097961
2019-04-26 13:21:49,340,-0.74406433,2.2906952,10.004166
2019-04-26 13:21:49,360,-1.943573,3.6625824,9.649826
2019-04-26 13:21:49,381,-1.8226624,3.656601,8.020569
2019-04-26 13:21:49,401,-1.0002441,3.862503,7.8374176
2019-04-26 13:21:49,420,-0.09403992,3.9043884,8.499405
2019-04-26 13:21:49,441,1.1521301,4.882431,7.144287
2019-04-26 13:21:49,460,1.3867645,4.0073395,6.3027344
2019-04-26 13:21:49,481,-3.0592651,4.1845093,11.1701355
2019-04-26 13:21:49,500,-3.8553314,2.8688965,8.992615
2019-04-26 13:21:49,520,2.4378204,3.3357697,9.338577
2019-04-26 13:21:49,540,2.8412476,2.4128113,10.538071
2019-04-26 13:21:49,561,-3.9223785,4.471817,10.567993
2019-04-26 13:21:49,581,1.104248,3.460266,12.473785
2019-04-26 13:21:49,600,-1.801117,4.4107666,9.919174
