Timestamp,Milliseconds,X,Y,Z
2019-04-26 13:49:09,2,0.4003601,2.4367523,9.879669
2019-04-26 13:49:09,22,1.0276337,2.080017,9.999374
2019-04-26 13:49:09,41,0.9761658,2.1338806,9.673767
2019-04-26 13:49:09,62,0.8049774,2.0021973,9.530106
2019-04-26 13:49:09,81,0.2626953,2.1039581,9.337372
2019-04-26 13:49:09,101,-0.12516785,2.2835236,9.362518
2019-04-26 13:49:09,122,-0.11798096,2.5277252,9.036911
2019-04-26 13:49:09,141,-0.059326172,2.5803986,9.27034
2019-04-26 13:49:09,162,0.3824005,2.9634705,8.743622
2019-04-26 13:49:09,182,0.5057068,3.222046,8.018173
2019-04-26 13:49:09,201,0.22198486,3.6039276,7.5046234
2019-04-26 13:49:09,221,-1.6790009,2.5193481,7.4926453
2019-04-26 13:49:09,241,-2.8425903,4.68132,9.721649
2019-04-26 13:49:09,262,-1.1917877,4.574768,8.140274
2019-04-26 13:49:09,281,1.3292999,3.0376892,10.23999
2019-04-26 13:49:09,302,1.5184479,3.436325,6.092041
2019-04-26 13:49:09,322,1.64534,4.123459,7.2448425
2019-04-26 13:49:09,341,-1.1295319,2.846161,9.157822
2019-04-26 13:49:09,361,-2.947937,3.2531738,10.47702
2019-04-26 13:49:09,381,-3.3010712,4.1689606,9.340973
2019-04-26 13:49:09,402,-1.8418121,4.62146,10.064026
2019-04-26 13:49:09,421,-0.3143158,4.388031,10.828964
2019-04-26 13:49:09,441,0.13699341,4.834549,10.291473
2019-04-26 13:49:09,462,0.5571747,5.3313446,8.207321
2019-04-26 13:49:09,481,-1.548523,3.9678345,8.808258
2019-04-26 13:49:09,501,-2.6271057,3.925949,9.749176
2019-04-26 13:49:09,521,-2.8461761,2.885666,12.5216675
2019-04-26 13:49:09,542,1.0779114,-0.1561737,14.535187
2019-04-26 13:49:09,561,0.6433716,1.0900116,13.399139
2019-04-26 13:49:09,581,-2.2260895,1.7855225,9.5217285
2019-04-26 13:49:09,602,-1.4958496,2.3218231,6.8294525
2019-04-26 13:49:09,621,-1.3677673,2.1853638,7.3082886
2019-04-26 13:49:09,641,-0.49986267,1.973465,8.938751
2019-04-26 13:49:09,661,2.0595398,2.004593,8.882477
2019-04-26 13:49:09,682,1.2215729,1.8681335,9.089584
2019-04-26 13:49:09,701,-0.27600098,1.7352448,8.145065
2019-04-26 13:49:09,722,-1.0409546,2.203308,6.4930725
2019-04-26 13:49:09,742,0.11424255,0.8266449,4.096466
2019-04-26 13:49:09,761,-1.987854,1.7388458,2.4624329
2019-04-26 13:49:09,781,-4.493393,2.4187927,2.8455048
2019-04-26 13:49:09,801,-2.2224884,0.55371094,1.9991455
2019-04-26 13:49:09,822,1.4729614,-1.6154327,2.5067291
2019-04-26 13:49:10,842,0.38719177,-4.142517,2.3463135
2019-04-26 13:49:10,861,-2.1386871,-2.4965057,2.6779022
2019-04-26 13:49:10,881,1.8021698,-2.2618713,1.8842316
